ClsPric,TtlTradgVol,TradDt,TckrSymb
172.29,118323,2025-03-03,20MICRONS
978.6,1493319,2025-03-03,360ONE
22.93,848086,2025-03-03,3IINFOLTD
26275.9,4180,2025-03-03,3MINDIA
330.85,35433,2025-03-03,5PAISA
662.05,157305,2025-03-03,63MOONS
81.06,73382,2025-03-03,ABINFRA
77.89,31140,2025-03-03,AAATECH
377.45,690217,2025-03-03,AADHARHFC
7.77,135747,2025-03-03,AAKASH
36.87,26336,2025-03-03,AAREYDRUGS
335.15,10468,2025-03-03,AARON
344.75,140775,2025-03-03,AARTIDRUGS
381.5,1581657,2025-03-03,AARTIIND
718.1,768820,2025-03-03,AARTIPHARM
410.35,16571,2025-03-03,AARTISURF
101.31,20052,2025-03-03,AARVI
1677.95,163868,2025-03-03,AAVAS
5088.3,558162,2025-03-03,ABB
31183.55,30976,2025-03-03,ABBOTINDIA
45.02,292,2025-03-03,ABMINTLLTD
1825.75,241566,2025-03-03,ACC
1256.35,12072,2025-03-03,ACCELYA
8.02,380069,2025-03-03,ACCURACY
20.96,11373,2025-03-03,ACEINTEG
187.39,891237,2025-03-03,ACMESOLAR
1026.5,1829011,2025-03-03,ACE
654.05,1160382,2025-03-03,ADANIENSOL
2117.1,1592611,2025-03-03,ADANIENT
804.1,5720645,2025-03-03,ADANIGREEN
1053.05,2274285,2025-03-03,ADANIPORTS
483.15,5843341,2025-03-03,ADANIPOWER
551.8,1089227,2025-03-03,ATGL
242.72,1876678,2025-03-03,AWL
233.21,195018,2025-03-03,ADFFOODS
610.35,249217,2025-03-03,ABSLAMC
152.98,6452462,2025-03-03,ABCAPITAL
240.04,2946240,2025-03-03,ABFRL
1990.2,1303381,2025-03-03,ABREL
427.8,138497,2025-03-03,AVL
75.84,357120,2025-03-03,BSLGOLDETF
25.49,238690,2025-03-03,BSLNIFTY
864.35,24782,2025-03-03,ADORWELD
15.49,23395,2025-03-03,ADROITINFO
267.55,387863,2025-03-03,ADVENZYMES
55.99,54757,2025-03-03,ADVANIHOTR
762.65,1676838,2025-03-03,AEGISLOG
162.2,2709547,2025-03-03,AEROFLEX
895.95,227671,2025-03-03,AETHER
406.5,1523492,2025-03-03,AFCONS
1400.45,271817,2025-03-03,AFFLE
413.95,19437,2025-03-03,AFFORDABLE
875.9,42454,2025-03-03,AGARIND
630.25,334397,2025-03-03,AGI
815.5,36546,2025-03-03,AGIIL
133.6,20398,2025-03-03,AGRITECH
27.71,82528,2025-03-03,AGROPHOS
814.05,30727,2025-03-03,ATFL
60.99,55400,2025-03-03,AHLADA
664.65,155509,2025-03-03,AHLUCONT
3162.15,27897,2025-03-03,AIAENG
60.77,70854,2025-03-03,GOLDTECH
24.12,220625,2025-03-03,AIRAN
98.98,4651,2025-03-03,AIROLAM
2444.0,146823,2025-03-03,AJANTPHARM
588.1,335574,2025-03-03,AJAXENGG
734.0,110498,2025-03-03,AJMERA
7.15,2063243,2025-03-03,AJOONI
28.41,67189,2025-03-03,AKASH
13.34,64744,2025-03-03,AKG
66.78,130854,2025-03-03,AFIL
213.1,13368,2025-03-03,AKSHARCHEM
449.35,365777,2025-03-03,AKUMS
3110.4,7207,2025-03-03,AKZOINDIA
15.56,426118,2025-03-03,ALANKIT
824.0,8400,2025-03-03,ALBERTDAVD
