ClsPric,TtlTradgVol,TradDt,TckrSymb
250.09,75147,2025-01-08,EXICOM
106.79,360009,2025-01-08,GEOJITFSL
516.2,11208,2025-01-08,HINDCOMPOS
1811.4,289586,2025-01-08,HYUNDAI
279.35,713422,2025-01-08,VPRPL
5193.55,23676,2025-01-08,BASF
245.7,1668051,2025-01-08,PPLPHARMA
1680.75,73642,2025-01-08,AAVAS
611.4,63269,2025-01-08,AWHCL
205.25,5895,2025-01-08,CONSOFINVT
1946.95,215148,2025-01-08,IKS
670.65,27687,2025-01-08,RUSTOMJEE
202.41,580708,2025-01-08,MON100
255.8,17701,2025-01-08,NAHARPOLY
21.98,1932793,2025-01-08,SUBEXLTD
1048.65,28432,2025-01-08,SUNDRMFAST
624.35,623149,2025-01-08,AKUMS
68.48,3101585,2025-01-08,NETWORK18
25.15,16913984,2025-01-08,JYOTISTRUC
2864.8,7550,2025-01-08,TIIL
69.01,22991,2025-01-08,BSLGOLDETF
157.98,11104,2025-01-08,APCL
484.65,1769538,2025-01-08,ASHAPURMIN
53.75,67908,2025-01-08,BASML
2924.85,384582,2025-01-08,MPHASIS
482.2,4603,2025-01-08,DIAMINESQ
177.08,7467,2025-01-08,ENIL
1079.45,335099,2025-01-08,MEDANTA
37.39,15703739,2025-01-08,HCC
36.15,268109,2025-01-08,ATL
166.95,4774159,2025-01-08,KELLTONTEC
169.73,56489,2025-01-08,MANCREDIT
17.52,13373474,2025-01-08,MOSMALL250
1365.4,860204,2025-01-08,NH
164.37,559433,2025-01-08,ESTER
380.0,30411,2025-01-08,GOCLCORP
420.15,36797,2025-01-08,BARBEQUE
203.23,104439,2025-01-08,BLSE
7.92,528627,2025-01-08,PRAKASHSTL
942.55,1719232,2025-01-08,JINDALSTEL
27.48,22259,2025-01-08,KHANDSE
40.88,43505,2025-01-08,GENCON
274.95,5760271,2025-01-08,GREAVESCOT
268.15,4703,2025-01-08,TAINWALCHM
770.6,62991,2025-01-08,WONDERLA
21.94,323092,2025-01-08,GENUSPAPER
172.09,691946,2025-01-08,GPPL
702.15,1529481,2025-01-08,TANLA
1220.5,22905,2025-01-08,BIRLACORPN
315.6,45442,2025-01-08,LOKESHMACH
27.64,1125664,2025-01-08,ALPL30IETF
132.64,31570331,2025-01-08,TATASTEEL
116.28,12856,2025-01-08,AXISCETF
1697.0,1437122,2025-01-08,BAJAJFINSV
853.55,59566,2025-01-08,POCL
1001.8,105294,2025-01-08,DYCL
154.96,1244505,2025-01-08,SATIN
74.58,4977345,2025-01-08,IDBI
1088.9,194452,2025-01-08,MFSL
518.95,619074,2025-01-08,HARIOMPIPE
111.71,27363,2025-01-08,STEELCITY
4370.8,90955,2025-01-08,SUNDARMFIN
789.8,474155,2025-01-08,WELCORP
1587.95,62461,2025-01-08,JLHL
8.12,79007,2025-01-08,ZENITHSTL
1103.65,387755,2025-01-08,SUDARSCHEM
420.5,74478,2025-01-08,TRANSWORLD
12.8,9864019,2025-01-08,RTNPOWER
2004.7,105885,2025-01-08,RAYMONDLSL
8.35,3364607,2025-01-08,SARVESHWAR
127.11,26152,2025-01-08,KRITINUT
1054.7,374160,2025-01-08,HOMEFIRST
150.11,6807,2025-01-08,AXISHCETF
46.39,1619287,2025-01-08,PAISALO
548.45,750845,2025-01-08,SAREGAMA
206.33,2789432,2025-01-08,IRCON
921.05,62944,2025-01-08,KSCL
265.15,352581,2025-01-08,FLAIR
1575.8,1413532,2025-01-08,UNITDSPR
935.55,6513726,2025-01-08,ANANTRAJ
17.77,3632,2025-01-08,ORTINGLOBE
59.25,1195,2025-01-08,NIF5GETF
2282.4,1610259,2025-01-08,OBEROIRLTY
1028.5,114056,2025-01-08,LIQUID1
2026.6,139288,2025-01-08,METROPOLIS
419.15,41933,2025-01-08,EIHAHOTELS
215.08,42778,2025-01-08,VRAJ
97.14,17677192,2025-01-08,CANBK
24.43,211641,2025-01-08,PRITIKAUTO
2436.05,2350,2025-01-08,LUMAXIND
5505.0,5157,2025-01-08,ESABINDIA
1286.8,70852,2025-01-08,GALAPREC
10.94,76233,2025-01-08,GVPTECH
262.2,62130,2025-01-08,HDFCNIFTY
1362.75,842814,2025-01-08,SIGNATURE
88.07,71755,2025-01-08,SILVERETF
460.95,109635,2025-01-08,CIEINDIA
1037.8,80130,2025-01-08,NESCO
313.2,3662,2025-01-08,SAHYADRI
758.95,207229,2025-01-08,JKIL
196.59,466878,2025-01-08,LOWVOL
396.6,2507273,2025-01-08,FSL
2219.9,449500,2025-01-08,NESTLEIND
427.8,411195,2025-01-08,IOLCP
17.85,1213009,2025-01-08,HARDWYN
59.93,687973,2025-01-08,FMCGIETF
1107.1,613037,2025-01-08,ARE&M
420.55,380291,2025-01-08,CAPACITE
946.05,16035,2025-01-08,SPAL
367.95,9480,2025-01-08,NRAIL
173.75,1254304,2025-01-08,EKC
1043.5,28041,2025-01-08,FAIRCHEMOR
608.4,808605,2025-01-08,GRANULES
67.16,2831124,2025-01-08,HDFCGOLD
138.86,47947,2025-01-08,HDFCVALUE
239.5,28236,2025-01-08,SKMEGGPROD
231.76,24486,2025-01-08,VSSL
257.93,83978,2025-01-08,AURUM
640.05,396884,2025-01-08,AVANTIFEED
11.01,3879763,2025-01-08,AXITA
1704.6,137792,2025-01-08,INTERARCH
532.9,962996,2025-01-08,MINDACORP
1908.55,1440,2025-01-08,DHUNINV
842.25,100609,2025-01-08,GARFIBRES
886.1,156397,2025-01-08,SIYSIL
539.65,114358,2025-01-08,STERTOOLS
1704.7,872411,2025-01-08,TATACOMM
65.12,7078909,2025-01-08,GOLDBEES
16.3,30590,2025-01-08,ONELIFECAP
195.4,59093,2025-01-08,GRMOVER
1590.75,66648,2025-01-08,TEGA
2515.25,879641,2025-01-08,ADANIENT
475.45,57052,2025-01-08,PPL
216.64,23898,2025-01-08,MANOMAY
224.0,5337,2025-01-08,SHIVATEX
371.65,2224,2025-01-08,SRGHFL
200.66,12468,2025-01-08,BEDMUTHA
1177.7,962377,2025-01-08,PVRINOX
689.65,46976,2025-01-08,INDIASHLTR
2436.65,116130,2025-01-08,DEEPAKNTR
1050.71,351401,2025-01-08,LIQUIDADD
883.3,14638,2025-01-08,SENSEXIETF
664.1,24082,2025-01-08,SHANKARA
1275.25,1212951,2025-01-08,CHOLAFIN
406.65,471465,2025-01-08,JSFB
121.89,3536612,2025-01-08,JMFINANCIL
535.2,67717,2025-01-08,KABRAEXTRU
127.71,52171,2025-01-08,KOKUYOCMLN
190.58,14658568,2025-01-08,GAIL
59.07,7588,2025-01-08,GSEC5IETF
115.27,857133,2025-01-08,SDBL
695.8,552031,2025-01-08,TIPSMUSIC
405.6,94171,2025-01-08,PRINCEPIPE
46.74,2857567,2025-01-08,ITIETF
640.7,30838,2025-01-08,JITFINFRA
292.3,255582,2025-01-08,KRBL
6473.5,380865,2025-01-08,TATAELXSI
1316.5,4515,2025-01-08,ALBERTDAVD
537.25,246605,2025-01-08,CHOICEIN
521.05,461414,2025-01-08,ITDCEM
