ClsPric,TtlTradgVol,TradDt,TckrSymb
206.24,58695,2025-04-16,20MICRONS
74.52,8184,2025-04-16,21STCENMGM
943.75,866333,2025-04-16,360ONE
93.8,1694,2025-04-16,GOLD360
98.88,2973,2025-04-16,SILVER360
22.23,397521,2025-04-16,3IINFOLTD
30715.0,7543,2025-04-16,3MINDIA
42.76,6904,2025-04-16,3PLAND
385.75,30542,2025-04-16,5PAISA
741.1,223899,2025-04-16,63MOONS
83.23,50498,2025-04-16,ABINFRA
14.39,291626,2025-04-16,A2ZINFRA
75.95,40293,2025-04-16,AAATECH
485.1,707156,2025-04-16,AADHARHFC
8.86,150588,2025-04-16,AAKASH
55.23,58078,2025-04-16,AAREYDRUGS
354.5,6941,2025-04-16,AARON
59.93,54496,2025-04-16,AARTECH
358.25,113837,2025-04-16,AARTIDRUGS
404.2,1527743,2025-04-16,AARTIIND
717.25,240378,2025-04-16,AARTIPHARM
453.2,6728,2025-04-16,AARTISURF
103.04,7018,2025-04-16,AARVI
2030.9,138389,2025-04-16,AAVAS
5379.5,566818,2025-04-16,ABB
30710.0,9589,2025-04-16,ABBOTINDIA
48.04,527,2025-04-16,ABMINTLLTD
2059.3,141159,2025-04-16,ACC
1326.9,11883,2025-04-16,ACCELYA
8.19,77203,2025-04-16,ACCURACY
25.94,5525,2025-04-16,ACEINTEG
204.72,457954,2025-04-16,ACMESOLAR
1246.4,85546,2025-04-16,ACE
895.15,2669664,2025-04-16,ADANIENSOL
2415.6,889949,2025-04-16,ADANIENT
945.6,2203548,2025-04-16,ADANIGREEN
1232.9,1909731,2025-04-16,ADANIPORTS
545.55,2701439,2025-04-16,ADANIPOWER
608.0,560440,2025-04-16,ATGL
244.73,360750,2025-04-16,ADFFOODS
633.9,167694,2025-04-16,ABSLAMC
195.82,6296910,2025-04-16,ABCAPITAL
264.3,1268940,2025-04-16,ABFRL
1894.8,635244,2025-04-16,ABREL
445.65,22800,2025-04-16,AVL
83.98,274412,2025-04-16,BSLGOLDETF
26.94,183445,2025-04-16,BSLNIFTY
891.55,9005,2025-04-16,ADOR
12.46,61804,2025-04-16,ADROITINFO
290.15,63046,2025-04-16,ADVENZYMES
62.01,59671,2025-04-16,ADVANIHOTR
806.3,7629876,2025-04-16,AEGISLOG
175.76,728580,2025-04-16,AEROFLEX
