ClsPric,TtlTradgVol,TradDt,TckrSymb
191.13,84100,2025-04-08,20MICRONS
70.23,4691,2025-04-08,21STCENMGM
847.7,880189,2025-04-08,360ONE
87.65,1144,2025-04-08,GOLD360
92.76,5143,2025-04-08,SILVER360
21.45,325148,2025-04-08,3IINFOLTD
28251.15,2662,2025-04-08,3MINDIA
39.49,5612,2025-04-08,3PLAND
362.3,18174,2025-04-08,5PAISA
728.4,175456,2025-04-08,63MOONS
80.57,63678,2025-04-08,ABINFRA
13.73,213594,2025-04-08,A2ZINFRA
76.81,74615,2025-04-08,AAATECH
454.2,1396632,2025-04-08,AADHARHFC
7.99,77184,2025-04-08,AAKASH
47.06,58376,2025-04-08,AAREYDRUGS
352.7,18443,2025-04-08,AARON
330.3,117750,2025-04-08,AARTIDRUGS
364.0,1039376,2025-04-08,AARTIIND
642.85,598317,2025-04-08,AARTIPHARM
417.7,7680,2025-04-08,AARTISURF
100.97,4841,2025-04-08,AARVI
2083.35,192735,2025-04-08,AAVAS
5064.4,304029,2025-04-08,ABB
29398.95,6460,2025-04-08,ABBOTINDIA
48.99,312,2025-04-08,ABMINTLLTD
1973.55,101539,2025-04-08,ACC
1268.35,5502,2025-04-08,ACCELYA
7.75,228447,2025-04-08,ACCURACY
24.64,10409,2025-04-08,ACEINTEG
194.83,1800373,2025-04-08,ACMESOLAR
1199.6,187373,2025-04-08,ACE
841.15,1707784,2025-04-08,ADANIENSOL
2285.7,1224362,2025-04-08,ADANIENT
875.8,3363547,2025-04-08,ADANIGREEN
1131.35,2423486,2025-04-08,ADANIPORTS
513.55,3816989,2025-04-08,ADANIPOWER
584.95,585513,2025-04-08,ATGL
275.45,3005106,2025-04-08,AWL
225.98,71516,2025-04-08,ADFFOODS
623.35,245581,2025-04-08,ABSLAMC
184.02,4734526,2025-04-08,ABCAPITAL
248.9,1066011,2025-04-08,ABFRL
1807.75,129369,2025-04-08,ABREL
419.9,44996,2025-04-08,AVL
77.9,42188,2025-04-08,BSLGOLDETF
25.96,407659,2025-04-08,BSLNIFTY
852.5,13408,2025-04-08,ADORWELD
11.35,67395,2025-04-08,ADROITINFO
271.55,78384,2025-04-08,ADVENZYMES
58.41,32728,2025-04-08,ADVANIHOTR
778.35,1095122,2025-04-08,AEGISLOG
173.02,504113,2025-04-08,AEROFLEX
822.75,31976,2025-04-08,AETHER
433.0,734873,2025-04-08,AFCONS
1459.95,317635,2025-04-08,AFFLE
380.7,32415,2025-04-08,AFFORDABLE
979.5,12021,2025-04-08,AGARIND
746.25,128251,2025-04-08,AGI
751.7,52642,2025-04-08,AGIIL
130.66,12802,2025-04-08,AGRITECH
29.7,26776,2025-04-08,AGROPHOS
60.32,32017,2025-04-08,AHLADA
