ClsPric,TtlTradgVol,TradDt,TckrSymb
807.0,24104,2025-03-10,ZOTA
179.91,233692,2025-03-10,INDOFARM
422.2,7284,2025-03-10,MANORG
5167.0,233490,2025-03-10,PERSISTENT
98.76,52798,2025-03-10,SSDL
5160.3,342786,2025-03-10,ABB
3287.6,508,2025-03-10,BANARISUG
394.05,838655,2025-03-10,TARIL
35.21,15201687,2025-03-10,UJJIVANSFB
1590.7,76083,2025-03-10,VINATIORGA
1583.1,1591042,2025-03-10,NH
412.95,172927,2025-03-10,REFEX
247.2,4980,2025-03-10,SETF10GILT
131.17,5039,2025-03-10,AHLEAST
11.04,37881,2025-03-10,BINANIIND
1161.75,82626,2025-03-10,CARERATING
74.05,376124,2025-03-10,FOCUS
178.88,5745943,2025-03-10,HUDCO
34.16,133226,2025-03-10,BSE500IETF
10.0,1344913,2025-03-10,OILIETF
13.03,108740,2025-03-10,MOKSH
338.0,165669,2025-03-10,PREMEXPLN
73.04,24893,2025-03-10,RUBFILA
8.57,144349,2025-03-10,ACCURACY
1653.75,28915,2025-03-10,ALKYLAMINE
642.55,225488,2025-03-10,BIKAJI
259.3,645328,2025-03-10,CAMPUS
131.88,24440,2025-03-10,SPECIALITY
75.35,65754,2025-03-10,TPLPLASTEH
103.21,299895,2025-03-10,GARUDA
785.4,170986,2025-03-10,GOKEX
163.69,168948,2025-03-10,GULPOLY
170.42,72619,2025-03-10,HITECHCORP
461.65,4043,2025-03-10,IFBAGRO
528.45,1380384,2025-03-10,LICHSGFIN
57.91,32394,2025-03-10,LOTUSEYE
638.95,154499,2025-03-10,WONDERLA
385.4,150764,2025-03-10,FDC
29.55,102912,2025-03-10,GENCON
221.57,3365992,2025-03-10,GREAVESCOT
905.3,3073227,2025-03-10,JINDALSTEL
601.3,1721049,2025-03-10,JUBLFOOD
23.27,12621,2025-03-10,KHANDSE
251.75,5408616,2025-03-10,NIFTYBEES
13396.7,4350,2025-03-10,PGHH
12.61,248938,2025-03-10,PILITA
903.65,13884,2025-03-10,ALLDIGI
224.07,2039,2025-03-10,TAINWALCHM
46.81,67219,2025-03-10,NIRAJ
4940.45,372497,2025-03-10,POLYCAB
266.8,11425,2025-03-10,RANEENGINE
1749.05,429888,2025-03-10,COROMANDEL
855.75,709953,2025-03-10,UNOMINDA
58.95,1896011,2025-03-10,DHANI
38.92,709685,2025-03-10,DWARKESH
383.8,538434,2025-03-10,GUJGASLTD
14.11,816171,2025-03-10,HCL-INSYS
23.43,49667,2025-03-10,HDFCNIF100
426.45,1448034,2025-03-10,HINDZINC
185.74,119175,2025-03-10,ZUARI
212.04,86102,2025-03-10,FLAIR
148.13,4233561,2025-03-10,IRCON
1062.85,227688,2025-03-10,KSCL
133.32,72635,2025-03-10,MANBA
12.34,7320,2025-03-10,ORTINGLOBE
486.15,2559664,2025-03-10,ANANTRAJ
20.98,116623,2025-03-10,CENTEXT
11.11,68347,2025-03-10,SUPERSPIN
1313.1,613699,2025-03-10,UNITDSPR
2140.9,637758,2025-03-10,WAAREEENER
292.15,3986476,2025-03-10,RAILTEL
73.12,124864,2025-03-10,ANDHRAPAP
61.44,12185,2025-03-10,ABSLNN50ET
366.95,18717,2025-03-10,BCONCEPTS
108.89,12505,2025-03-10,MAHAPEXLTD
5281.25,13026,2025-03-10,NSIL
815.1,93040,2025-03-10,RIIL
718.3,313890,2025-03-10,63MOONS
237.33,2475166,2025-03-10,ABFRL
3.1,3622074,2025-03-10,VIKASLIFE
288.85,239335,2025-03-10,GOCLCORP
43.41,3270666,2025-03-10,IOB
82.22,26758,2025-03-10,MANGALAM
52.61,1439414,2025-03-10,MMTC
12.01,20869039,2025-03-10,EASEMYTRIP
