ClsPric,TtlTradgVol,TradDt,TckrSymb
197.5,86582,2025-02-03,20MICRONS
390.85,219384,2025-02-03,AADHARHFC
43.56,87075,2025-02-03,ABAN
172.46,7683639,2025-02-03,ABCAPITAL
728.15,861101,2025-02-03,ADANIENSOL
269.25,94485,2025-02-03,ADFFOODS
995.75,17236,2025-02-03,ADORWELD
492.75,12564,2025-02-03,AFFORDABLE
39.91,1379581,2025-02-03,ALLCARGO
663.05,15957,2025-02-03,AMRUTANJAN
122.33,5598745,2025-02-03,APOLLO
315.05,92760,2025-02-03,ARTEMISMED
59.95,285277,2025-02-03,ASIANTILES
17.96,25703,2025-02-03,ASTRON
31.58,138944,2025-02-03,ATL
1712.75,4295,2025-02-03,AUTOAXLES
69.9,306008,2025-02-03,AXISGOLD
505.84,466239,2025-02-03,BANKBEES
191.03,1119,2025-02-03,BBTCL
1491.45,263239,2025-02-03,BECTORFOOD
116.42,502886,2025-02-03,BEPL
531.15,757861,2025-02-03,BSOFT
178.52,255576,2025-02-03,CGCL
81.38,5348391,2025-02-03,CPSEETF
266.95,22394,2025-02-03,CSLFINANCE
100.64,26109,2025-02-03,DCM
1100.25,67237,2025-02-03,DCMSHRIRAM
1135.45,603744,2025-02-03,DEEPAKFERT
189.92,16487,2025-02-03,EIFFL
162.86,3437509,2025-02-03,ENGINERSIN
218.99,647347,2025-02-03,EPL
44.61,46788,2025-02-03,FIBERWEB
2413.05,7026,2025-02-03,GALAXYSURF
1726.7,212925,2025-02-03,GANECOS
86.22,47923,2025-02-03,GEEKAYWIRE
292.3,1322812,2025-02-03,GENUSPOWER
8722.5,27704,2025-02-03,GILLETTE
4830.8,345434,2025-02-03,GODFRYPHLP
10.09,106987,2025-02-03,GVPTECH
90.52,188731,2025-02-03,HDFCSILVER
429.65,331730,2025-02-03,HERITGFOOD
604.75,12610,2025-02-03,IFBAGRO
816.2,4664849,2025-02-03,INDHOTEL
520.4,1732837,2025-02-03,INDIANB
1263.85,44829,2025-02-03,INDIGOPNTS
161.8,12668023,2025-02-03,INOXWIND
195.53,11415365,2025-02-03,IRCON
9108.4,7742,2025-02-03,IWEL
129.71,169578,2025-02-03,JAIBALAJI
139.34,1368170,2025-02-03,JAICORPLTD
732.1,291963,2025-02-03,JBMA
807.7,7785004,2025-02-03,JINDALSTEL
35.43,24565,2025-02-03,JISLDVREQS
483.85,91063,2025-02-03,JITFINFRA
422.85,180346,2025-02-03,JSFB
40.16,77622,2025-02-03,KCPSUGIND
617.05,1040060,2025-02-03,KIMS
701.85,147749,2025-02-03,KSB
804.0,226583,2025-02-03,KSL
982.7,29494,2025-02-03,KSOLVES
1336.15,25146,2025-02-03,LGBBROSLTD
7598.75,1562,2025-02-03,LICMFGOLD
35.16,32640,2025-02-03,MAGNUM
133.23,29293,2025-02-03,MAKEINDIA
40.91,3263,2025-02-03,MALUPAPER
405.7,223177,2025-02-03,MAMATA
27.8,10026,2025-02-03,MANAKALUCO
60.12,209787,2025-02-03,MANALIPETC
150.29,31172,2025-02-03,MIDCAP
299.25,566684,2025-02-03,MIDHANI
107.8,2370,2025-02-03,MODIRUBBER
36.09,9929,2025-02-03,MOLOWVOL
21.62,119233,2025-02-03,MONIFTY500
2817.75,606662,2025-02-03,MPHASIS
42.62,21902,2025-02-03,MURUDCERA
290.45,59894,2025-02-03,MUTHOOTCAP
117.44,473038,2025-02-03,NAVKARCORP
199.47,41870,2025-02-03,NCLIND
2101.5,275923,2025-02-03,NEOGEN
2317.1,1140871,2025-02-03,NESTLEIND
251.86,1227,2025-02-03,NETF
14192.65,15076,2025-02-03,NEULANDLAB
399.8,76897,2025-02-03,NITINSPIN
93.99,50973,2025-02-03,NRL
311.25,15881217,2025-02-03,NTPC
353.1,124584,2025-02-03,NUVOCO
14.66,801056,2025-02-03,NV20IETF
9.4,150037,2025-02-03,ORIENTALTL
142.11,6253,2025-02-03,PALASHSECU
449.55,4334,2025-02-03,PAVNAIND
14610.9,5545,2025-02-03,PGHH
21.81,1807030,2025-02-03,PHARMABEES
71.06,27182,2025-02-03,PLAZACABLE
435.45,29437,2025-02-03,PPL
297.05,113955,2025-02-03,PRECAM
1425.15,1116995,2025-02-03,PRESTIGE
514.65,133166,2025-02-03,PRICOLLTD
630.6,49212,2025-02-03,PSPPROJECT
2533.45,1655,2025-02-03,QNIFTY
64.22,131704,2025-02-03,RADIANTCMS
215.97,16418,2025-02-03,RAMAPHO
11.77,5865340,2025-02-03,RAMASTEEL
164.35,4573027,2025-02-03,RBLBANK
494.8,8710,2025-02-03,REPRO
