ClsPric,TtlTradgVol,TradDt,TckrSymb
1679.75,130454,2025-01-09,AAVAS
595.6,73291,2025-01-09,AWHCL
203.19,8767,2025-01-09,CONSOFINVT
25.5,33427722,2025-01-09,JYOTISTRUC
69.34,38755,2025-01-09,BSLGOLDETF
157.95,5681,2025-01-09,APCL
473.95,634789,2025-01-09,ASHAPURMIN
51.9,55842,2025-01-09,BASML
2783.3,7119,2025-01-09,TIIL
3004.25,96472,2025-01-09,LALPATHLAB
140.86,59110,2025-01-09,NAVNETEDUL
980.65,36891,2025-01-09,VIMTALABS
2539.05,464707,2025-01-09,ZENTEC
237.15,4058189,2025-01-09,PPLPHARMA
5277.5,107880,2025-01-09,BASF
262.59,52292,2025-01-09,EXICOM
105.68,210836,2025-01-09,GEOJITFSL
510.45,6335,2025-01-09,HINDCOMPOS
1785.55,445286,2025-01-09,HYUNDAI
271.45,539477,2025-01-09,VPRPL
402.8,88653,2025-01-09,PRINCEPIPE
402.7,56138,2025-01-09,JSFB
123.16,2074390,2025-01-09,JMFINANCIL
525.2,60954,2025-01-09,KABRAEXTRU
126.04,71056,2025-01-09,KOKUYOCMLN
183.02,14447702,2025-01-09,GAIL
59.26,746,2025-01-09,GSEC5IETF
112.36,552790,2025-01-09,SDBL
689.35,276984,2025-01-09,TIPSMUSIC
66.61,3558828,2025-01-09,NETWORK18
1954.05,200486,2025-01-09,IKS
667.95,37931,2025-01-09,RUSTOMJEE
201.18,572275,2025-01-09,MON100
245.45,18903,2025-01-09,NAHARPOLY
617.4,235946,2025-01-09,AKUMS
21.7,1751567,2025-01-09,SUBEXLTD
1071.6,59843,2025-01-09,SUNDRMFAST
642.8,34330,2025-01-09,SHANKARA
686.05,52056,2025-01-09,INDIASHLTR
1288.2,1603366,2025-01-09,CHOLAFIN
2458.5,536319,2025-01-09,DEEPAKNTR
1050.89,323455,2025-01-09,LIQUIDADD
876.69,13709,2025-01-09,SENSEXIETF
120.92,12536030,2025-01-09,NTPCGREEN
110.86,11441,2025-01-09,OMAXAUTO
295.15,5107874,2025-01-09,RELIGARE
200.99,3497719,2025-01-09,SAMHI
461.15,48008,2025-01-09,ALPHAGEO
370.2,1415293,2025-01-09,CROMPTON
68.13,54019,2025-01-09,BALAJEE
152.74,348623,2025-01-09,SATIN
967.35,40032,2025-01-09,DYCL
1020.0,39540,2025-01-09,NESCO
309.6,6015,2025-01-09,SAHYADRI
2461.8,3250,2025-01-09,LUMAXIND
460.7,75359,2025-01-09,CIEINDIA
5520.8,2254,2025-01-09,ESABINDIA
1226.4,53071,2025-01-09,GALAPREC
10.98,89232,2025-01-09,GVPTECH
260.28,60433,2025-01-09,HDFCNIFTY
1308.7,556095,2025-01-09,SIGNATURE
88.25,209706,2025-01-09,SILVERETF
500.25,74468,2025-01-09,AVL
331.85,82004,2025-01-09,AVG
7939.45,9137,2025-01-09,DYNAMATECH
4000.95,5508,2025-01-09,INGERRAND
49.92,186281,2025-01-09,MIDSMALL
101.95,80434,2025-01-09,GROWWLIQID
24.92,623050,2025-01-09,INDOWIND
86.67,2294,2025-01-09,KHAITANLTD
613.05,1400832,2025-01-09,LAURUSLABS
304.6,253691,2025-01-09,SHREEPUSHK
419.5,285469,2025-01-09,TRIVENI
2246.4,864248,2025-01-09,OBEROIRLTY
59.41,10317,2025-01-09,NIF5GETF
500.75,446469,2025-01-09,REFEX
243.05,20100,2025-01-09,SETF10GILT
18.73,106496,2025-01-09,MOKSH
152.41,8953,2025-01-09,AHLEAST
1328.7,23656,2025-01-09,CARERATING
126.29,68710,2025-01-09,FOCUS
37.05,91003,2025-01-09,BSE500IETF
46.68,83020,2025-01-09,TCLCONS
999.99,12919,2025-01-09,LIQUIDSBI
5.37,1309490,2025-01-09,DAVANGERE
820.6,74113,2025-01-09,GLOBUSSPR
830.05,56802,2025-01-09,POCL
312.2,29373,2025-01-09,LOKESHMACH
116.38,4968,2025-01-09,AXISCETF
1690.3,1036731,2025-01-09,BAJAJFINSV
27.63,1438926,2025-01-09,ALPL30IETF
129.93,31903107,2025-01-09,TATASTEEL
2690.15,69271,2025-01-09,POLYMED
123.31,25143,2025-01-09,LAGNAM
329.6,165544,2025-01-09,MIDHANI
52.2,114829,2025-01-09,CORALFINAC
76.08,5515487,2025-01-09,GMRAIRPORT
263.0,5185,2025-01-09,SREEL
7.65,3241920,2025-01-09,TATAGOLD
1566.9,37775,2025-01-09,VENUSPIPES
2401.7,15786,2025-01-09,PIXTRANS
1927.35,8319,2025-01-09,MPSLTD
401.2,4555,2025-01-09,RANEENGINE
40.3,140686,2025-01-09,SADHNANIQ
1951.95,329372,2025-01-09,COROMANDEL
95.57,7145167,2025-01-09,DHANI
52.33,540169,2025-01-09,DWARKESH
498.8,589257,2025-01-09,GUJGASLTD
24.72,124333,2025-01-09,HDFCNIF100
1066.3,291553,2025-01-09,UNOMINDA
931.55,1652891,2025-01-09,JINDALSTEL
28.36,20895,2025-01-09,KHANDSE
40.22,42299,2025-01-09,GENCON
264.35,3931227,2025-01-09,GREAVESCOT
266.2,4366,2025-01-09,TAINWALCHM
757.85,34402,2025-01-09,WONDERLA
57.14,3772,2025-01-09,ROML
206.02,87278,2025-01-09,SAKSOFT
966.7,156695,2025-01-09,KIRLOSENG
88.52,13759,2025-01-09,SILVRETF
