ClsPric,TtlTradgVol,TradDt,TckrSymb
400.92,1045,2025-03-11,AXISTECETF
19.23,7216365,2025-03-11,BAJAJHIND
146.4,1827945,2025-03-11,CUB
219.05,1132,2025-03-11,KAPSTON
13.97,733934,2025-03-11,MIRCELECTR
355.9,117280,2025-03-11,SANDHAR
382.8,886,2025-03-11,URAVIDEF
0.79,85166,2025-03-11,VCL
90.02,546396,2025-03-11,VINCOFE
10.19,189958,2025-03-11,AONETOTAL
138.15,74,2025-03-11,ARVEE
194.12,9057560,2025-03-11,BHEL
2458.4,294333,2025-03-11,COLPAL
138.87,117580,2025-03-11,GPTHEALTH
307.65,16922,2025-03-11,INFOBEAN
983.3,1479746,2025-03-11,MAXHEALTH
416.95,379823,2025-03-11,NAVA
4122.45,111902,2025-03-11,NAVINFLUOR
185.53,130570,2025-03-11,RUPA
320.6,516369,2025-03-11,SANATHAN
69.6,1992721,2025-03-11,SHRIRAMPPS
802.6,474240,2025-03-11,SHYAMMETL
241.15,513,2025-03-11,NETF
134.62,812964,2025-03-11,TVSSCS
16.37,85457453,2025-03-11,YESBANK
1456.05,61510,2025-03-11,AIIL
572.9,535792,2025-03-11,CCL
30.97,28827,2025-03-11,INDBANK
789.15,64696,2025-03-11,INNOVACAP
20.42,172404,2025-03-11,MONIFTY500
258.35,94689,2025-03-11,ONWARDTEC
34.0,17067653,2025-03-11,RPOWER
1391.9,27261,2025-03-11,ROLEXRINGS
176.25,266187,2025-03-11,SHK
88.99,733,2025-03-11,SECMARK
660.15,163871,2025-03-11,SHILPAMED
262.5,266840,2025-03-11,SURAKSHA
102.29,811684,2025-03-11,SURYODAY
70.85,103914,2025-03-11,AUTOIND
2539.85,47375,2025-03-11,CEATLTD
174.42,854540,2025-03-11,FINPIPE
48.86,27079,2025-03-11,HDFCNIFBAN
58.59,167043,2025-03-11,PSUBNKIETF
98.36,76839,2025-03-11,PFOCUS
28.13,25487,2025-03-11,SBINEQWETF
189.53,13082,2025-03-11,SUKHJITS
211.52,10017,2025-03-11,AMNPLST
157.73,20981,2025-03-11,ANUHPHR
113.56,550157,2025-03-11,AVANTEL
245.11,4180,2025-03-11,AXISNIFTY
113.51,6485493,2025-03-11,BAJAJHFL
27.32,27000,2025-03-11,MOMENTUM
12.0,211352,2025-03-11,DPSCLTD
199.94,2407805,2025-03-11,EIEL
1470.05,494941,2025-03-11,HAVELLS
21.12,187303,2025-03-11,AUTOIETF
96.33,36264,2025-03-11,ISFT
438.9,50452,2025-03-11,KRYSTAL
684.3,437652,2025-03-11,RKFORGE
138.33,260805,2025-03-11,RATNAVEER
26.29,1866,2025-03-11,AKASH
217.13,53365,2025-03-11,APEX
57.28,3817594,2025-03-11,EQUITASBNK
128.42,103401,2025-03-11,KECL
177.63,106144,2025-03-11,MINDTECK
313.35,157858,2025-03-11,ORIENTTECH
240.6,352278,2025-03-11,PURVA
241.5,734,2025-03-11,SALONA
493.45,122046,2025-03-11,SUMICHEM
53.76,58522186,2025-03-11,SUZLON
64.9,222000,2025-03-11,BIGBLOC
650.55,358081,2025-03-11,FIVESTAR
18.19,211943,2025-03-11,HTMEDIA
57.17,6759038,2025-03-11,JISLJALEQS
261.29,721734,2025-03-11,MANINDS
44.91,382604,2025-03-11,MOMENTUM50
111.7,66071,2025-03-11,MUNJALSHOW
13.13,826536,2025-03-11,PRAXIS
198.67,741366,2025-03-11,RESPONIND
441.55,6287024,2025-03-11,VEDL
6.78,543646,2025-03-11,AJOONI
134.43,28985,2025-03-11,ENIL
299.1,176925,2025-03-11,EVEREADY
116.74,148603,2025-03-11,GANESHBE
371.45,56727,2025-03-11,KSOLVES
141.52,184220,2025-03-11,ORIENTHOT
366.85,38466,2025-03-11,PANAMAPET
153.17,2575114,2025-03-11,PTC
110.41,196230,2025-03-11,SMCGLOBAL
1348.3,28576,2025-03-11,FIEMIND
714.4,395315,2025-03-11,GENESYS
105.28,585053,2025-03-11,GAEL
28.18,73132,2025-03-11,KMSUGAR
434.1,413099,2025-03-11,LAXMIDENTL
1086.0,2247898,2025-03-11,MFSL
91.25,3134573,2025-03-11,PARADEEP
624.8,336673,2025-03-11,QUESS
487.7,56879,2025-03-11,SHOPERSTOP
311.45,163740,2025-03-11,APCOTEXIND
331.7,66627,2025-03-11,APOLLOPIPE
3631.65,255758,2025-03-11,DMART
389.3,5772,2025-03-11,GEECEE
375.4,280544,2025-03-11,GICRE
1174.5,157862,2025-03-11,MEDANTA
929.85,4112,2025-03-11,IMPAL
303.2,550376,2025-03-11,KAMATHOTEL
466.05,719933,2025-03-11,MSTCLTD
92.67,778580,2025-03-11,NAVKARCORP
4889.2,14507,2025-03-11,SANOFICONR
104.96,85576,2025-03-11,SHALPAINTS
959.85,2748541,2025-03-11,TATACONSUM
9.48,722253,2025-03-11,TATSILV
363.15,79673,2025-03-11,BANSALWIRE
38.13,1223082,2025-03-11,BCLIND
75.29,318,2025-03-11,SENSEXADD
1865.1,75707,2025-03-11,ENDURANCE
525.1,27478,2025-03-11,HNDFDS
223.58,39621,2025-03-11,BAJAJINDEF
