ClsPric,TtlTradgVol,TradDt,TckrSymb
171.14,203986,2025-02-12,20MICRONS
389.55,657938,2025-02-12,AADHARHFC
38.39,134301,2025-02-12,ABAN
158.59,3855119,2025-02-12,ABCAPITAL
756.8,3137758,2025-02-12,ADANIENSOL
252.05,119349,2025-02-12,ADFFOODS
912.25,25658,2025-02-12,ADORWELD
498.05,14035,2025-02-12,AFFORDABLE
37.46,2303872,2025-02-12,ALLCARGO
621.7,11594,2025-02-12,AMRUTANJAN
120.25,9606261,2025-02-12,APOLLO
259.7,184916,2025-02-12,ARTEMISMED
53.83,739378,2025-02-12,ASIANTILES
16.28,48286,2025-02-12,ASTRON
28.94,486095,2025-02-12,ATL
1742.55,7195,2025-02-12,AUTOAXLES
71.91,331310,2025-02-12,AXISGOLD
508.31,776763,2025-02-12,BANKBEES
186.56,3731,2025-02-12,BBTCL
1406.45,60974,2025-02-12,BECTORFOOD
111.71,844323,2025-02-12,BEPL
502.65,7561308,2025-02-12,BSOFT
164.48,308608,2025-02-12,CGCL
78.38,2981213,2025-02-12,CPSEETF
257.8,24142,2025-02-12,CSLFINANCE
101.61,59640,2025-02-12,DCM
1062.9,54214,2025-02-12,DCMSHRIRAM
1050.15,1421954,2025-02-12,DEEPAKFERT
192.07,22491,2025-02-12,EIFFL
168.87,7792735,2025-02-12,ENGINERSIN
256.95,2319536,2025-02-12,EPL
47.59,154874,2025-02-12,FIBERWEB
2338.75,8878,2025-02-12,GALAXYSURF
1549.05,86273,2025-02-12,GANECOS
78.07,74450,2025-02-12,GEEKAYWIRE
284.7,1457221,2025-02-12,GENUSPOWER
8214.5,20615,2025-02-12,GILLETTE
5463.0,1133982,2025-02-12,GODFRYPHLP
10.09,32021,2025-02-12,GVPTECH
91.6,220995,2025-02-12,HDFCSILVER
403.65,346620,2025-02-12,HERITGFOOD
522.25,3165,2025-02-12,IFBAGRO
731.2,2506996,2025-02-12,INDHOTEL
518.35,1463147,2025-02-12,INDIANB
1135.95,106870,2025-02-12,INDIGOPNTS
175.74,21863501,2025-02-12,INOXWIND
168.6,33265324,2025-02-12,IRCON
9237.35,7653,2025-02-12,IWEL
138.73,719819,2025-02-12,JAIBALAJI
125.42,875405,2025-02-12,JAICORPLTD
624.75,1104114,2025-02-12,JBMA
829.35,4696962,2025-02-12,JINDALSTEL
32.72,14865,2025-02-12,JISLDVREQS
443.45,57563,2025-02-12,JITFINFRA
413.3,669838,2025-02-12,JSFB
36.07,158836,2025-02-12,KCPSUGIND
606.6,337017,2025-02-12,KIMS
631.45,111431,2025-02-12,KSB
790.8,43246,2025-02-12,KSL
460.55,78304,2025-02-12,KSOLVES
1286.7,28807,2025-02-12,LGBBROSLTD
7782.2,8691,2025-02-12,LICMFGOLD
31.21,35131,2025-02-12,MAGNUM
129.51,24708,2025-02-12,MAKEINDIA
38.29,19126,2025-02-12,MALUPAPER
411.95,692305,2025-02-12,MAMATA
25.28,20289,2025-02-12,MANAKALUCO
58.98,215192,2025-02-12,MANALIPETC
144.71,68427,2025-02-12,MIDCAP
279.25,552237,2025-02-12,MIDHANI
101.12,5029,2025-02-12,MODIRUBBER
35.18,4551,2025-02-12,MOLOWVOL
21.27,666060,2025-02-12,MONIFTY500
2666.6,732007,2025-02-12,MPHASIS
39.15,29652,2025-02-12,MURUDCERA
282.0,22193,2025-02-12,MUTHOOTCAP
115.99,596803,2025-02-12,NAVKARCORP
201.86,92317,2025-02-12,NCLIND
1961.1,42015,2025-02-12,NEOGEN
2193.75,503258,2025-02-12,NESTLEIND
247.53,2095,2025-02-12,NETF
13646.65,55465,2025-02-12,NEULANDLAB
347.95,468003,2025-02-12,NITINSPIN
89.17,76102,2025-02-12,NRL
306.25,7616083,2025-02-12,NTPC
328.65,92226,2025-02-12,NUVOCO
14.44,466514,2025-02-12,NV20IETF
9.99,1406144,2025-02-12,ORIENTALTL
131.69,5191,2025-02-12,PALASHSECU
447.15,8315,2025-02-12,PAVNAIND
13798.8,12347,2025-02-12,PGHH
21.61,2480753,2025-02-12,PHARMABEES
66.74,30588,2025-02-12,PLAZACABLE
401.5,115007,2025-02-12,PPL
250.4,275176,2025-02-12,PRECAM
1220.15,3308431,2025-02-12,PRESTIGE
484.6,175195,2025-02-12,PRICOLLTD
619.95,57525,2025-02-12,PSPPROJECT
2497.0,262,2025-02-12,QNIFTY
62.48,165970,2025-02-12,RADIANTCMS
106.14,42373,2025-02-12,RAMAPHO
11.11,9850179,2025-02-12,RAMASTEEL
160.43,4067611,2025-02-12,RBLBANK
494.55,10981,2025-02-12,REPRO
1575.05,11803,2025-02-12,ROLEXRINGS
195.26,56472,2025-02-12,RUBYMILLS
113.42,18021,2025-02-12,RUCHIRA
1690.8,212,2025-02-12,RVTH
32.04,121303,2025-02-12,SAGARDEEP
678.35,953467,2025-02-12,SAILIFE
22.22,498077,2025-02-12,SALSTEEL
1406.85,793,2025-02-12,SANDESH
274.55,20388,2025-02-12,SASTASUNDR
