ClsPric,TtlTradgVol,TradDt,TckrSymb
8.34,69559,2025-03-12,ACCURACY
1626.0,28644,2025-03-12,ALKYLAMINE
656.35,291487,2025-03-12,BIKAJI
250.45,635272,2025-03-12,CAMPUS
104.38,292731,2025-03-12,GARUDA
862.25,308145,2025-03-12,GOKEX
159.67,70192,2025-03-12,GULPOLY
164.21,40922,2025-03-12,HITECHCORP
448.1,5177,2025-03-12,IFBAGRO
523.7,964546,2025-03-12,LICHSGFIN
57.5,9038,2025-03-12,LOTUSEYE
120.58,204345,2025-03-12,SPECIALITY
72.33,47694,2025-03-12,TPLPLASTEH
323.6,166191,2025-03-12,PREMEXPLN
70.74,21051,2025-03-12,RUBFILA
16.36,77577,2025-03-12,ARCHIES
19.13,43318,2025-03-12,BALKRISHNA
294.1,69495,2025-03-12,BHAGCHEM
129.25,15031,2025-03-12,BSHSL
26807.1,17579,2025-03-12,BOSCHLTD
104.49,1120828,2025-03-12,DCBBANK
169.27,3271247,2025-03-12,ITCHOTELS
105.06,5470,2025-03-12,CONS
82.65,35146,2025-03-12,VALIANTLAB
212.39,82647,2025-03-12,AUTOBEES
128.72,330079,2025-03-12,KALAMANDIR
211.99,242443,2025-03-12,ORIENTELEC
5555.25,18093,2025-03-12,SANOFI
460.55,859795,2025-03-12,AFCONS
231.34,165554,2025-03-12,DEEDEV
381.0,101393,2025-03-12,DOLLAR
17.67,19519,2025-03-12,ECAPINSURE
135.34,4336,2025-03-12,GANGESSECU
1.49,57057126,2025-03-12,GTLINFRA
406.15,1739732,2025-03-12,HEG
31.08,315721,2025-03-12,JAYNECOIND
4330.2,2958667,2025-03-12,KAYNES
83.45,2634598,2025-03-12,STALLION
280.6,334919,2025-03-12,INDIACEM
295.4,14582,2025-03-12,TVSELECT
404.35,123494,2025-03-12,ASKAUTOLTD
274.15,12655652,2025-03-12,GSPL
2653.3,3447155,2025-03-12,M&M
318.0,85081,2025-03-12,UNIPARTS
778.1,128273,2025-03-12,MANYAVAR
350.55,6258,2025-03-12,AARON
18.93,285783,2025-03-12,ASHIMASYN
740.3,4209,2025-03-12,CHEMFAB
221.17,97028,2025-03-12,DBCORP
111.2,4416490,2025-03-12,EMBDL
574.64,5840,2025-03-12,PSUBANK
244.77,759659,2025-03-12,TI
421.6,89220,2025-03-12,NIITMTS
128.1,4194,2025-03-12,SDL26BEES
666.2,1601338,2025-03-12,ZENSARTECH
731.2,220083,2025-03-12,AARTIPHARM
2046.65,2073678,2025-03-12,BLUESTARCO
1454.75,22556,2025-03-12,EBBETF0430
843.1,61245,2025-03-12,EXPLEOSOL
990.55,94425,2025-03-12,GRINFRA
1012.5,206482,2025-03-12,GANESHHOUC
980.5,86118,2025-03-12,ISGEC
3887.6,5238,2025-03-12,KICL
300.05,81958,2025-03-12,MHRIL
225.95,46216,2025-03-12,MMP
25.61,5567,2025-03-12,MOTOGENFIN
49.77,2223949,2025-03-12,ONEPOINT
35.09,129364,2025-03-12,OSWALGREEN
9.99,102236,2025-03-12,SANGINITA
133.79,24436,2025-03-12,AHLEAST
10.49,10003,2025-03-12,BINANIIND
1149.75,112456,2025-03-12,CARERATING
68.5,248410,2025-03-12,FOCUS
181.19,5239025,2025-03-12,HUDCO
34.1,113106,2025-03-12,BSE500IETF
10.18,1503772,2025-03-12,OILIETF
12.75,101596,2025-03-12,MOKSH
1573.2,952942,2025-03-12,NH
