ClsPric,TtlTradgVol,TradDt,TckrSymb
170.39,151387,2025-02-14,20MICRONS
904.6,335512,2025-02-14,360ONE
26.13,654285,2025-02-14,3IINFOLTD
26739.95,14138,2025-02-14,3MINDIA
368.3,22225,2025-02-14,5PAISA
643.7,139273,2025-02-14,63MOONS
85.28,312488,2025-02-14,ABINFRA
89.55,11126,2025-02-14,AAATECH
384.5,493262,2025-02-14,AADHARHFC
9.15,118793,2025-02-14,AAKASH
44.5,3889,2025-02-14,AAREYDRUGS
340.45,4997,2025-02-14,AARON
411.5,480954,2025-02-14,AARTIDRUGS
414.95,1422199,2025-02-14,AARTIIND
718.85,426554,2025-02-14,AARTIPHARM
495.25,18671,2025-02-14,AARTISURF
117.56,16692,2025-02-14,AARVI
1685.05,416710,2025-02-14,AAVAS
40.12,150048,2025-02-14,ABAN
5263.75,296054,2025-02-14,ABB
27839.75,15905,2025-02-14,ABBOTINDIA
55.86,2101,2025-02-14,ABMINTLLTD
1873.95,192587,2025-02-14,ACC
1324.15,11928,2025-02-14,ACCELYA
8.67,235316,2025-02-14,ACCURACY
23.55,3250,2025-02-14,ACEINTEG
181.05,1551857,2025-02-14,ACMESOLAR
1203.55,136485,2025-02-14,ACE
708.4,1779389,2025-02-14,ADANIENSOL
2152.65,2550043,2025-02-14,ADANIENT
884.4,2874948,2025-02-14,ADANIGREEN
1062.7,4565339,2025-02-14,ADANIPORTS
488.65,3292927,2025-02-14,ADANIPOWER
573.75,823990,2025-02-14,ATGL
236.45,1293322,2025-02-14,AWL
230.75,201259,2025-02-14,ADFFOODS
652.85,294841,2025-02-14,ABSLAMC
152.74,3488171,2025-02-14,ABCAPITAL
247.6,4848054,2025-02-14,ABFRL
2068.7,81166,2025-02-14,ABREL
404.0,199789,2025-02-14,AVL
76.4,314805,2025-02-14,BSLGOLDETF
26.41,581646,2025-02-14,BSLNIFTY
881.55,23399,2025-02-14,ADORWELD
308.65,134243,2025-02-14,ADVENZYMES
58.68,81760,2025-02-14,ADVANIHOTR
717.25,2593050,2025-02-14,AEGISLOG
200.73,2191908,2025-02-14,AEROFLEX
771.2,31759,2025-02-14,AETHER
424.25,2525534,2025-02-14,AFCONS
1501.6,1812404,2025-02-14,AFFLE
462.5,18273,2025-02-14,AFFORDABLE
945.95,73844,2025-02-14,AGARIND
690.75,166428,2025-02-14,AGI
834.75,24911,2025-02-14,AGIIL
162.29,8491,2025-02-14,AGRITECH
34.41,19980,2025-02-14,AGROPHOS
789.0,33972,2025-02-14,ATFL
77.72,25727,2025-02-14,AHLADA
668.95,86533,2025-02-14,AHLUCONT
