ClsPric,TtlTradgVol,TradDt,TckrSymb
179.57,43614,2025-02-25,20MICRONS
1038.5,1939581,2025-02-25,360ONE
25.43,316650,2025-02-25,3IINFOLTD
26487.0,3078,2025-02-25,3MINDIA
361.35,20936,2025-02-25,5PAISA
753.7,29173,2025-02-25,63MOONS
81.81,82783,2025-02-25,ABINFRA
81.57,24821,2025-02-25,AAATECH
379.1,810223,2025-02-25,AADHARHFC
8.39,103884,2025-02-25,AAKASH
39.83,38790,2025-02-25,AAREYDRUGS
360.5,89187,2025-02-25,AARON
372.8,78573,2025-02-25,AARTIDRUGS
402.2,911831,2025-02-25,AARTIIND
777.35,633710,2025-02-25,AARTIPHARM
451.9,11040,2025-02-25,AARTISURF
108.57,11127,2025-02-25,AARVI
1698.05,108588,2025-02-25,AAVAS
5301.8,415818,2025-02-25,ABB
30195.5,43438,2025-02-25,ABBOTINDIA
50.9,14,2025-02-25,ABMINTLLTD
1834.05,156142,2025-02-25,ACC
1325.9,5504,2025-02-25,ACCELYA
8.65,51009,2025-02-25,ACCURACY
24.34,4445,2025-02-25,ACEINTEG
193.84,356547,2025-02-25,ACMESOLAR
1145.55,259024,2025-02-25,ACE
669.7,1654419,2025-02-25,ADANIENSOL
2129.85,802131,2025-02-25,ADANIENT
840.65,5299509,2025-02-25,ADANIGREEN
1080.35,1665355,2025-02-25,ADANIPORTS
497.8,25236260,2025-02-25,ADANIPOWER
579.05,1266719,2025-02-25,ATGL
257.35,983434,2025-02-25,AWL
239.0,80680,2025-02-25,ADFFOODS
640.3,301032,2025-02-25,ABSLAMC
152.32,1897177,2025-02-25,ABCAPITAL
248.55,898864,2025-02-25,ABFRL
1891.25,141919,2025-02-25,ABREL
414.9,46318,2025-02-25,AVL
77.2,160293,2025-02-25,BSLGOLDETF
25.92,123082,2025-02-25,BSLNIFTY
884.0,27101,2025-02-25,ADORWELD
17.36,17276,2025-02-25,ADROITINFO
284.95,272351,2025-02-25,ADVENZYMES
59.54,26147,2025-02-25,ADVANIHOTR
750.05,1110384,2025-02-25,AEGISLOG
189.79,667998,2025-02-25,AEROFLEX
769.6,144527,2025-02-25,AETHER
448.2,1304672,2025-02-25,AFCONS
1511.05,203567,2025-02-25,AFFLE
441.25,7925,2025-02-25,AFFORDABLE
933.55,16435,2025-02-25,AGARIND
692.1,162607,2025-02-25,AGI
814.05,57964,2025-02-25,AGIIL
162.35,7134,2025-02-25,AGRITECH
33.59,40184,2025-02-25,AGROPHOS
815.5,11423,2025-02-25,ATFL
69.31,13098,2025-02-25,AHLADA
654.95,135755,2025-02-25,AHLUCONT
3223.9,42257,2025-02-25,AIAENG
71.22,30152,2025-02-25,GOLDTECH
27.66,65004,2025-02-25,AIRAN
104.49,4147,2025-02-25,AIROLAM
2585.5,137390,2025-02-25,AJANTPHARM
601.55,272650,2025-02-25,AJAXENGG
794.3,26644,2025-02-25,AJMERA
6.83,286787,2025-02-25,AJOONI
28.27,2302,2025-02-25,AKASH
14.98,14521,2025-02-25,AKG
73.85,102044,2025-02-25,AFIL
240.0,2836,2025-02-25,AKSHARCHEM
491.5,232016,2025-02-25,AKUMS
3319.8,34869,2025-02-25,AKZOINDIA
16.95,247480,2025-02-25,ALANKIT
873.5,7417,2025-02-25,ALBERTDAVD
98.56,206851,2025-02-25,ALEMBICLTD
791.8,52525,2025-02-25,APLLTD
779.75,11325,2025-02-25,ALICON
949.95,192148,2025-02-25,ALIVUS
90.8,8805,2025-02-25,ALKALI
4563.7,123125,2025-02-25,ALKEM
1620.9,28464,2025-02-25,ALKYLAMINE
67.29,237790,2025-02-25,ACLGATI
33.84,2193957,2025-02-25,ALLCARGO
30.31,185313,2025-02-25,ATL
947.45,21289,2025-02-25,ALLDIGI
325.25,207323,2025-02-25,ABDL
216.62,277189,2025-02-25,ADSL
22.9,504856,2025-02-25,ALMONDZ
16.14,2381252,2025-02-25,ALOKINDS
108.56,10411,2025-02-25,ALPA
1046.45,1820249,2025-02-25,ARE&M
6024.3,563985,2025-02-25,AMBER
26.74,25042,2025-02-25,AMBICAAGAR
1354.9,11972,2025-02-25,AMBIKCO
469.25,3465850,2025-02-25,AMBUJACEM
47.29,1929,2025-02-25,AMDIND
2289.95,274895,2025-02-25,AMIORG
218.2,7518,2025-02-25,AMNPLST
49.56,14910,2025-02-25,AMJLAND
600.65,39175,2025-02-25,AMRUTANJAN
4037.55,496501,2025-02-25,ANANDRATHI
508.95,1079305,2025-02-25,ANANTRAJ
64.01,7464,2025-02-25,ACL
77.38,246042,2025-02-25,ANDHRAPAP
76.11,83335,2025-02-25,ANDHRSUGAR
2213.15,943432,2025-02-25,ANGELONE
95.64,16732,2025-02-25,ANIKINDS
121.91,5008,2025-02-25,APCL
17.59,136642,2025-02-25,ANMOL
1.17,485055,2025-02-25,ANTGRAPHIC
554.65,42114,2025-02-25,AWHCL
160.65,12645,2025-02-25,ANUHPHR
635.85,64404,2025-02-25,ANURAS
6342.15,172546,2025-02-25,APARINDS
322.4,25959,2025-02-25,APCOTEXIND
207.85,44916,2025-02-25,APEX
1464.65,589959,2025-02-25,APLAPOLLO
