ClsPric,TtlTradgVol,TradDt,TckrSymb
203.79,177311,2025-01-31,20MICRONS
398.5,162426,2025-01-31,AADHARHFC
43.48,176222,2025-01-31,ABAN
179.39,2660220,2025-01-31,ABCAPITAL
748.35,3073984,2025-01-31,ADANIENSOL
270.5,65901,2025-01-31,ADFFOODS
996.9,10981,2025-01-31,ADORWELD
518.6,8540,2025-01-31,AFFORDABLE
42.2,1914145,2025-01-31,ALLCARGO
666.35,6616,2025-01-31,AMRUTANJAN
137.67,8396750,2025-01-31,APOLLO
316.0,132255,2025-01-31,ARTEMISMED
61.02,312886,2025-01-31,ASIANTILES
18.07,72400,2025-01-31,ASTRON
32.55,205300,2025-01-31,ATL
1712.9,5330,2025-01-31,AUTOAXLES
69.49,312847,2025-01-31,AXISGOLD
508.38,639507,2025-01-31,BANKBEES
194.55,833,2025-01-31,BBTCL
1469.95,83806,2025-01-31,BECTORFOOD
122.43,671624,2025-01-31,BEPL
534.6,490618,2025-01-31,BSOFT
178.13,368277,2025-01-31,CGCL
86.49,3933931,2025-01-31,CPSEETF
266.15,20452,2025-01-31,CSLFINANCE
100.52,13871,2025-01-31,DCM
1169.25,56996,2025-01-31,DCMSHRIRAM
1135.85,1934832,2025-01-31,DEEPAKFERT
192.88,11962,2025-01-31,EIFFL
171.05,3917487,2025-01-31,ENGINERSIN
228.35,649897,2025-01-31,EPL
46.16,51970,2025-01-31,FIBERWEB
2387.3,5122,2025-01-31,GALAXYSURF
1726.45,64577,2025-01-31,GANECOS
88.76,37616,2025-01-31,GEEKAYWIRE
325.3,488687,2025-01-31,GENUSPOWER
8607.25,16078,2025-01-31,GILLETTE
4517.4,31156,2025-01-31,GODFRYPHLP
10.45,43039,2025-01-31,GVPTECH
90.48,365569,2025-01-31,HDFCSILVER
433.65,231586,2025-01-31,HERITGFOOD
591.75,10677,2025-01-31,IFBAGRO
764.7,2505181,2025-01-31,INDHOTEL
555.75,1745735,2025-01-31,INDIANB
1267.2,23208,2025-01-31,INDIGOPNTS
168.59,22138939,2025-01-31,INOXWIND
221.43,31011752,2025-01-31,IRCON
9364.6,10539,2025-01-31,IWEL
