ClsPric,TtlTradgVol,TradDt,TckrSymb
413.35,3711,2025-01-01,RANEENGINE
41.27,424234,2025-01-01,SADHNANIQ
1058.85,215442,2025-01-01,UNOMINDA
1928.75,822664,2025-01-01,COROMANDEL
94.46,2173847,2025-01-01,DHANI
57.8,697195,2025-01-01,DWARKESH
503.95,298004,2025-01-01,GUJGASLTD
25.11,24024,2025-01-01,HDFCNIF100
67.8,37065,2025-01-01,BSLGOLDETF
168.49,7733,2025-01-01,APCL
403.95,253814,2025-01-01,ASHAPURMIN
52.92,51569,2025-01-01,BASML
28.61,15307857,2025-01-01,JYOTISTRUC
2758.3,7133,2025-01-01,TIIL
4199.05,11522,2025-01-01,INGERRAND
51.88,211498,2025-01-01,MIDSMALL
8502.0,17136,2025-01-01,DYNAMATECH
518.4,39495,2025-01-01,AVL
375.1,31981,2025-01-01,AVG
320.15,85787,2025-01-01,LOKESHMACH
28.11,1088225,2025-01-01,ALPL30IETF
885.35,78962,2025-01-01,POCL
116.75,612,2025-01-01,AXISCETF
1576.4,464064,2025-01-01,BAJAJFINSV
136.74,18169498,2025-01-01,TATASTEEL
21.72,185034,2025-01-01,GENUSPAPER
183.03,283938,2025-01-01,GPPL
1236.05,29282,2025-01-01,BIRLACORPN
750.25,26072951,2025-01-01,TANLA
1677.85,52518,2025-01-01,AAVAS
619.65,67516,2025-01-01,AWHCL
210.16,5675,2025-01-01,CONSOFINVT
129.92,56691,2025-01-01,SSDL
797.1,34782,2025-01-01,ZOTA
6928.45,74460,2025-01-01,ABB
3660.7,138,2025-01-01,BANARISUG
600.3,777096,2025-01-01,LICHSGFIN
133.64,3814548,2025-01-01,GARUDA
1143.8,95327,2025-01-01,GOKEX
174.9,60168,2025-01-01,GULPOLY
232.2,2874,2025-01-01,HITECHCORP
102.53,149575,2025-01-01,TPLPLASTEH
11.12,944377,2025-01-01,ACCURACY
1810.2,39462,2025-01-01,ALKYLAMINE
758.9,425255,2025-01-01,BIKAJI
242.5,6114,2025-01-01,SETF10GILT
46.28,338144,2025-01-01,TCLCONS
171.02,5909,2025-01-01,AHLEAST
1365.8,28212,2025-01-01,CARERATING
18.97,186573,2025-01-01,MOKSH
132.4,85750,2025-01-01,FOCUS
37.62,71991,2025-01-01,BSE500IETF
17.87,27824,2025-01-01,ORTINGLOBE
856.15,509196,2025-01-01,ANANTRAJ
217.85,3544815,2025-01-01,IRCON
874.85,26165,2025-01-01,KSCL
289.9,89384,2025-01-01,FLAIR
1659.6,433570,2025-01-01,UNITDSPR
258.25,3750638,2025-01-01,PPLPHARMA
5609.4,15563,2025-01-01,BASF
251.47,216540,2025-01-01,EXICOM
119.07,202774,2025-01-01,GEOJITFSL
560.9,22965,2025-01-01,HINDCOMPOS
1799.4,130344,2025-01-01,HYUNDAI
295.4,493007,2025-01-01,VPRPL
282.1,1496,2025-01-01,TAINWALCHM
734.85,178791,2025-01-01,WONDERLA
938.1,591839,2025-01-01,JINDALSTEL
27.11,7859,2025-01-01,KHANDSE
44.54,143146,2025-01-01,GENCON
275.95,10703027,2025-01-01,GREAVESCOT
151.08,72571,2025-01-01,SATIN
977.85,24951,2025-01-01,DYCL
632.9,152433,2025-01-01,AKUMS
1943.25,373589,2025-01-01,IKS
680.5,19914,2025-01-01,RUSTOMJEE
212.41,492977,2025-01-01,MON100
271.4,21745,2025-01-01,NAHARPOLY
71.58,1580536,2025-01-01,NETWORK18
23.24,5538543,2025-01-01,SUBEXLTD
1045.4,83788,2025-01-01,SUNDRMFAST
