ClsPric,TtlTradgVol,TradDt,TckrSymb
997.1,141442,2025-01-20,AGI
7049.55,662008,2025-01-20,AMBER
1833.6,13781,2025-01-20,GRINDWELL
1949.85,20671,2025-01-20,SHRIPISTON
97.96,2698475,2025-01-20,J&KBANK
319.95,503250,2025-01-20,KNRCON
312.0,203664,2025-01-20,ARTEMISMED
366.55,106861,2025-01-20,ASIANENE
244.9,785,2025-01-20,ZENITHEXPO
23.88,386081,2025-01-20,SURANAT&P
1330.9,2291,2025-01-20,TTKHLTCARE
195.67,401,2025-01-20,PANSARI
254.7,62496,2025-01-20,NIFTY1
407.65,41317,2025-01-20,TARSONS
49.26,31232,2025-01-20,INCREDIBLE
395.85,292764,2025-01-20,AADHARHFC
649.1,10669,2025-01-20,GOACARBON
46339.85,15580,2025-01-20,PAGEIND
170.43,1734285,2025-01-20,RCF
1055.8,49550,2025-01-20,KAJARIACER
43.44,49910,2025-01-20,MOHEALTH
231.76,95791,2025-01-20,20MICRONS
27682.1,8618,2025-01-20,ABBOTINDIA
3571.05,101915,2025-01-20,AIAENG
326.35,8459,2025-01-20,DPWIRES
742.1,14723,2025-01-20,GUJALKALI
57.78,11148,2025-01-20,SPLIL
1674.6,4856268,2025-01-20,TECHM
793.0,11627000,2025-01-20,INDHOTEL
10.14,197713,2025-01-20,ORIENTALTL
1278.65,73213,2025-01-20,RRKABEL
49.76,19421,2025-01-20,BANKBETF
678.6,128855,2025-01-20,CELLO
182.51,26638,2025-01-20,CORDSCABLE
521.55,52938,2025-01-20,DLINKINDIA
494.2,644791,2025-01-20,SKIPPER
1025.3,269462,2025-01-20,PEL
11.73,78354,2025-01-20,RUCHINFRA
1499.7,4033718,2025-01-20,SBILIFE
412.45,96575,2025-01-20,MAHLIFE
39.64,30331,2025-01-20,BEARDSELL
2728.05,34942,2025-01-20,TEAMLEASE
153.36,925614,2025-01-20,WELSPUNLIV
6173.9,52922,2025-01-20,NUVAMA
67.68,403901,2025-01-20,IMAGICAA
7440.1,1067971,2025-01-20,BAJFINANCE
12906.5,48256,2025-01-20,POWERINDIA
113786.6,5911,2025-01-20,MRF
750.3,244103,2025-01-20,ABSLAMC
243.59,6605921,2025-01-20,AEROFLEX
2889.0,13030,2025-01-20,TIMKEN
366.0,1662234,2025-01-20,PCBL
605.9,72642,2025-01-20,LANDMARK
