ClsPric,TtlTradgVol,TradDt,TckrSymb
172.07,146091,2025-02-28,20MICRONS
998.3,2050567,2025-02-28,360ONE
23.73,693741,2025-02-28,3IINFOLTD
26297.3,6684,2025-02-28,3MINDIA
349.35,32157,2025-02-28,5PAISA
691.2,108860,2025-02-28,63MOONS
83.6,112275,2025-02-28,ABINFRA
78.85,25194,2025-02-28,AAATECH
380.7,1463490,2025-02-28,AADHARHFC
8.09,107333,2025-02-28,AAKASH
37.23,21623,2025-02-28,AAREYDRUGS
348.0,6037,2025-02-28,AARON
351.35,170184,2025-02-28,AARTIDRUGS
376.0,2310606,2025-02-28,AARTIIND
733.2,627941,2025-02-28,AARTIPHARM
427.1,12169,2025-02-28,AARTISURF
103.7,15953,2025-02-28,AARVI
1685.55,331471,2025-02-28,AAVAS
4935.4,784607,2025-02-28,ABB
30395.65,17580,2025-02-28,ABBOTINDIA
47.09,2694,2025-02-28,ABMINTLLTD
1818.55,260128,2025-02-28,ACC
1285.0,15166,2025-02-28,ACCELYA
7.95,242087,2025-02-28,ACCURACY
22.17,1975,2025-02-28,ACEINTEG
193.1,1581367,2025-02-28,ACMESOLAR
1050.3,378440,2025-02-28,ACE
650.9,1766312,2025-02-28,ADANIENSOL
2096.0,2373922,2025-02-28,ADANIENT
774.4,43947584,2025-02-28,ADANIGREEN
1069.4,2849138,2025-02-28,ADANIPORTS
478.95,6604732,2025-02-28,ADANIPOWER
557.15,900373,2025-02-28,ATGL
246.15,2014703,2025-02-28,AWL
235.25,148059,2025-02-28,ADFFOODS
615.5,283287,2025-02-28,ABSLAMC
156.33,6053279,2025-02-28,ABCAPITAL
242.15,3051149,2025-02-28,ABFRL
1863.1,1186573,2025-02-28,ABREL
434.4,411400,2025-02-28,AVL
75.46,67183,2025-02-28,BSLGOLDETF
25.5,1423473,2025-02-28,BSLNIFTY
860.15,23904,2025-02-28,ADORWELD
15.9,29017,2025-02-28,ADROITINFO
259.85,1477351,2025-02-28,ADVENZYMES
56.6,49118,2025-02-28,ADVANIHOTR
760.2,1138654,2025-02-28,AEGISLOG
171.75,2554415,2025-02-28,AEROFLEX
855.35,257288,2025-02-28,AETHER
413.1,4851509,2025-02-28,AFCONS
1400.25,361780,2025-02-28,AFFLE
414.75,16447,2025-02-28,AFFORDABLE
886.95,51217,2025-02-28,AGARIND
635.9,343525,2025-02-28,AGI
819.45,28925,2025-02-28,AGIIL
148.0,10592,2025-02-28,AGRITECH
30.55,68685,2025-02-28,AGROPHOS
804.5,53372,2025-02-28,ATFL
63.85,36155,2025-02-28,AHLADA
646.15,206192,2025-02-28,AHLUCONT
3141.25,57103,2025-02-28,AIAENG
61.69,66520,2025-02-28,GOLDTECH
25.45,228211,2025-02-28,AIRAN
101.54,13471,2025-02-28,AIROLAM
2485.95,163481,2025-02-28,AJANTPHARM
595.05,382913,2025-02-28,AJAXENGG
732.1,70793,2025-02-28,AJMERA
7.38,2811876,2025-02-28,AJOONI
25.73,6045,2025-02-28,AKASH
14.45,67603,2025-02-28,AKG
68.02,284582,2025-02-28,AFIL
225.2,3968,2025-02-28,AKSHARCHEM
455.5,1145655,2025-02-28,AKUMS
3110.25,21263,2025-02-28,AKZOINDIA
15.93,403680,2025-02-28,ALANKIT
851.3,8596,2025-02-28,ALBERTDAVD
91.08,524497,2025-02-28,ALEMBICLTD
743.65,106066,2025-02-28,APLLTD
755.15,10857,2025-02-28,ALICON
884.9,201491,2025-02-28,ALIVUS
85.34,10296,2025-02-28,ALKALI
4646.2,527520,2025-02-28,ALKEM
1590.85,54343,2025-02-28,ALKYLAMINE
63.82,202374,2025-02-28,ACLGATI
31.08,2173894,2025-02-28,ALLCARGO
28.43,279621,2025-02-28,ATL
891.1,16020,2025-02-28,ALLDIGI
311.75,1815686,2025-02-28,ABDL
200.06,456018,2025-02-28,ADSL
21.36,416633,2025-02-28,ALMONDZ
15.36,4133792,2025-02-28,ALOKINDS
97.6,83022,2025-02-28,ALPA
979.15,783044,2025-02-28,ARE&M
5628.65,510928,2025-02-28,AMBER
25.88,59960,2025-02-28,AMBICAAGAR
1323.45,15974,2025-02-28,AMBIKCO
464.95,3502159,2025-02-28,AMBUJACEM
43.99,9365,2025-02-28,AMDIND
2168.65,368927,2025-02-28,AMIORG
204.65,22046,2025-02-28,AMNPLST
49.84,69873,2025-02-28,AMJLAND
577.75,19241,2025-02-28,AMRUTANJAN
4001.05,553860,2025-02-28,ANANDRATHI
463.25,2238300,2025-02-28,ANANTRAJ
59.36,21895,2025-02-28,ACL
75.72,167645,2025-02-28,ANDHRAPAP
71.23,217321,2025-02-28,ANDHRSUGAR
2169.15,1494315,2025-02-28,ANGELONE
91.72,34300,2025-02-28,ANIKINDS
114.22,12534,2025-02-28,APCL
16.13,132691,2025-02-28,ANMOL
1.08,225177,2025-02-28,ANTGRAPHIC
529.8,87496,2025-02-28,AWHCL
153.96,32228,2025-02-28,ANUHPHR
632.4,200015,2025-02-28,ANURAS
5797.4,215866,2025-02-28,APARINDS
328.7,44104,2025-02-28,APCOTEXIND
196.75,62674,2025-02-28,APEX
1438.95,1253631,2025-02-28,APLAPOLLO
6052.6,845516,2025-02-28,APOLLOHOSP
112.68,5259431,2025-02-28,APOLLO
339.55,56054,2025-02-28,APOLLOPIPE
1284.05,2089,2025-02-28,APOLSINHOT
374.3,1471211,2025-02-28,APOLLOTYRE
111.42,215642,2025-02-28,APTECHT
307.55,427569,2025-02-28,APTUS
503.25,656081,2025-02-28,ACI
67.14,1119,2025-02-28,ADL
80.99,71409,2025-02-28,ARCHIDPLY
17.94,19811,2025-02-28,ARCHIES
64.42,194055,2025-02-28,ARIHANTCAP
394.45,56174,2025-02-28,ARIHANTSUP
138.77,520907,2025-02-28,ARKADE
1278.55,27509,2025-02-28,ARMANFIN
35.81,21548,2025-02-28,AROGRANITE
231.65,221386,2025-02-28,ARTEMISMED
141.4,65,2025-02-28,ARVEE
380.75,556425,2025-02-28,ARVINDFASN
339.15,758050,2025-02-28,ARVIND
677.4,63277,2025-02-28,ARVSMART
615.7,316822,2025-02-28,ASAHIINDIA
286.8,5267,2025-02-28,ASAHISONG
343.65,244814,2025-02-28,ASHAPURMIN
300.35,302166,2025-02-28,ASHIANA
19.03,620472,2025-02-28,ASHIMASYN
212.94,13346925,2025-02-28,ASHOKLEY
172.15,3589818,2025-02-28,ASHOKA
17.54,54064,2025-02-28,ASHOKAMET
249.7,230389,2025-02-28,ASIANENE
44.1,1261919,2025-02-28,ASIANTILES
129.04,13884,2025-02-28,AHLEAST
2179.75,1701193,2025-02-28,ASIANPAINT
363.3,1596176,2025-02-28,ASKAUTOLTD
251.05,16372,2025-02-28,ASPINWALL
1085.35,49657,2025-02-28,ASALCBR
726.5,21485,2025-02-28,ASTEC
402.95,842866,2025-02-28,ASTERDM
607.1,172583,2025-02-28,ASTRAMICRO
1337.25,720390,2025-02-28,ASTRAL
6698.65,9484,2025-02-28,ASTRAZEN
12.67,49902,2025-02-28,ASTRON
11.94,2059419,2025-02-28,ATALREAL
92.4,26256,2025-02-28,ATAM
440.55,56100,2025-02-28,ATULAUTO
5309.35,38686,2025-02-28,ATUL
565.7,5285029,2025-02-28,AUBANK
1361.75,112947,2025-02-28,AURIONPRO
1058.3,795117,2025-02-28,AUROPHARMA
169.97,44621,2025-02-28,AURUM
80.87,9486,2025-02-28,AUSOMENT
1409.6,141691,2025-02-28,AIIL
70.08,142263,2025-02-28,AUTOIND
1638.7,13798,2025-02-28,AUTOAXLES
472.1,59769,2025-02-28,ASAL
373.75,58591,2025-02-28,AVADHSUGAR
664.45,405756,2025-02-28,AVALON
110.8,766022,2025-02-28,AVANTEL
692.65,742091,2025-02-28,AVANTIFEED
3403.95,799598,2025-02-28,DMART
156.09,35187,2025-02-28,AVROIND
55.91,139811,2025-02-28,AVTNPL
653.2,125656,2025-02-28,AWFIS
1015.55,15026849,2025-02-28,AXISBANK
71.5,925791,2025-02-28,AXISGOLD
494.82,7646,2025-02-28,AXISBNKETF
12.5,228645,2025-02-28,AXISBPSETF
103.69,2599,2025-02-28,AXISCETF
129.12,4396,2025-02-28,AXISHCETF
94.04,160399,2025-02-28,AXISILVER
241.31,32464,2025-02-28,AXISNIFTY
399.52,32919,2025-02-28,AXISTECETF
74.76,12376,2025-02-28,AXSENSEX
10.06,1934572,2025-02-28,AXITA
194.46,30212,2025-02-28,AYMSYNTEX
1273.75,139805,2025-02-28,AZAD
163.2,21762,2025-02-28,BBTCL
49.59,726787,2025-02-28,BLKASHYAP
209.9,168325,2025-02-28,STYLEBAAZA
10.49,218125,2025-02-28,BAIDFIN
7902.9,580155,2025-02-28,BAJAJ-AUTO
155.54,339458,2025-02-28,BAJAJCON
603.35,50360,2025-02-28,BAJAJELEC
8530.3,1754580,2025-02-28,BAJFINANCE
1872.3,1797567,2025-02-28,BAJAJFINSV
603.5,212360,2025-02-28,BAJAJHCARE
18.62,27352312,2025-02-28,BAJAJHIND
11574.35,182651,2025-02-28,BAJAJHLDNG
108.73,9174929,2025-02-28,BAJAJHFL
163.11,315454,2025-02-28,BAJEL
88.17,26687,2025-02-28,BALPHARMA
1293.35,87463,2025-02-28,BALAMINES
53.3,16934,2025-02-28,BALAXI
2615.65,479267,2025-02-28,BALKRISIND
19.38,30781,2025-02-28,BALKRISHNA
149.09,1964934,2025-02-28,BALMLAWRIE
444.25,306639,2025-02-28,BALRAMCHIN
477.05,926796,2025-02-28,BALUFORGE
316.1,387898,2025-02-28,BANCOINDIA
141.19,18217115,2025-02-28,BANDHANBNK
240.99,1033,2025-02-28,IDFNIFTYET
197.07,14293523,2025-02-28,BANKBARODA
95.16,9648668,2025-02-28,BANKINDIA
46.41,6662019,2025-02-28,MAHABANK
64.06,17006,2025-02-28,BANKA
33.84,222576,2025-02-28,BASML
3252.3,956,2025-02-28,BANARISUG
337.6,100689,2025-02-28,BANSALWIRE
125.48,35728,2025-02-28,BANSWRAS
36.23,34546,2025-02-28,BVCL
277.95,117711,2025-02-28,BARBEQUE
48.5,551,2025-02-28,BBNPNBETF
83.65,2530,2025-02-28,BBNPPGOLD
14.48,296366,2025-02-28,ASMS
4286.35,48290,2025-02-28,BASF
1221.1,153312,2025-02-28,BATAINDIA
4729.1,43431,2025-02-28,BAYERCROP
36.22,1382046,2025-02-28,BCLIND
30.27,60030,2025-02-28,BEARDSELL
154.59,25592,2025-02-28,BEDMUTHA
187.95,103352,2025-02-28,BLAL
2454.6,284330,2025-02-28,BEML
488.55,700093,2025-02-28,BERGEPAINT
424.0,27543,2025-02-28,BFINVEST
611.95,67180,2025-02-28,BFUTILITIE
48.72,13096,2025-02-28,BANKBETF
1018.57,51026,2025-02-28,LIQUIDBETF
223.92,9009,2025-02-28,NIFTYBETF
155.9,45009,2025-02-28,BHAGERIA
289.35,75037,2025-02-28,BHAGCHEM
75.07,29859,2025-02-28,BHAGYANGR
4.98,645766,2025-02-28,BHANDARI
100.19,639138,2025-02-28,BEPL
2494.8,195978,2025-02-28,BBL
975.4,914014,2025-02-28,BDL
246.25,17754591,2025-02-28,BEL
1016.5,2472393,2025-02-28,BHARATFORG
73.52,15134,2025-02-28,BHARATGEAR
237.3,14066882,2025-02-28,BPCL
9773.25,1762,2025-02-28,BHARATRAS
36.44,45026,2025-02-28,BRNL
142.6,132100,2025-02-28,BHARATWIRE
1570.2,13640211,2025-02-28,BHARTIARTL
1304.4,914706,2025-02-28,BHARTIHEXA
179.17,17163841,2025-02-28,BHEL
64.43,237724,2025-02-28,BIGBLOC
634.15,400478,2025-02-28,BIKAJI
11.74,35859,2025-02-28,BINANIIND
302.45,4697901,2025-02-28,BIOCON
44.25,15006,2025-02-28,BIOFILCHEM
139.45,71707,2025-02-28,BIRLACABLE
972.6,93031,2025-02-28,BIRLACORPN
49.12,813310,2025-02-28,ABSLBANETF
1000.01,5030,2025-02-28,ABSLLIQUID
59.54,139330,2025-02-28,ABSLNN50ET
72.73,3614,2025-02-28,BSLSENETFG
104.61,2,2025-02-28,GSEC10ABSL
13.01,187119,2025-02-28,HEALTHY
27.04,327644,2025-02-28,MOMENTUM
18.76,375204,2025-02-28,NIFTYQLITY
94.34,760904,2025-02-28,SILVER
39.48,34561,2025-02-28,TECH
8.25,523391,2025-02-28,ABSLPSE
424.05,1319352,2025-02-28,BSOFT
372.8,715839,2025-02-28,BBOX
15.47,85301,2025-02-28,BLBLIMITED
124.48,372072,2025-02-28,BLISSGVS
153.34,327412,2025-02-28,BLSE
339.05,3167505,2025-02-28,BLS
5997.35,8965,2025-02-28,BLUEDART
754.0,290150,2025-02-28,BLUEJET
1917.65,1272178,2025-02-28,BLUESTARCO
53.51,284502,2025-02-28,BODALCHEM
1658.15,102495,2025-02-28,BBTC
126.9,1175455,2025-02-28,BOMDYEING
133.93,19479,2025-02-28,BSHSL
308.75,419393,2025-02-28,BOROLTD
125.39,188357,2025-02-28,BOROSCI
26544.0,30508,2025-02-28,BOSCHLTD
78.24,181519,2025-02-28,BPL
376.55,599680,2025-02-28,FIRSTCRY
351.0,18147,2025-02-28,BCONCEPTS
947.05,315086,2025-02-28,BRIGADE
4595.45,676501,2025-02-28,BRITANNIA
98.1,107588,2025-02-28,BROOKS
4633.7,7179306,2025-02-28,BSE
583.2,6300,2025-02-28,BUTTERFLY
1664.8,152545,2025-02-28,MAPMYINDIA
63.49,21011,2025-02-28,CTE
142.81,1202241,2025-02-28,CAMLINFINE
260.65,557564,2025-02-28,CAMPUS
577.65,492841,2025-02-28,CANFINHOME
80.9,36424489,2025-02-28,CANBK
242.35,209381,2025-02-28,CANTABIL
301.8,873530,2025-02-28,CAPACITE
267.65,83705,2025-02-28,CAPITALSFB
77.99,24028,2025-02-28,CAPTRUST
1822.5,121213,2025-02-28,CAPLIPOINT
159.72,321781,2025-02-28,CGCL
831.65,286485,2025-02-28,CARBORUNIV
1121.8,22802,2025-02-28,CARERATING
314.5,13572,2025-02-28,CAREERP
322.1,83553,2025-02-28,CARRARO
1528.55,2144609,2025-02-28,CARTRADE
515.2,116477,2025-02-28,CARYSIL
212.63,7794409,2025-02-28,CASTROLIND
580.2,247260,2025-02-28,CCL
2532.5,81464,2025-02-28,CEATLTD
257.8,88128,2025-02-28,CEIGALL
11.19,77971,2025-02-28,CELEBRITY
553.9,119084,2025-02-28,CELLO
43.98,3825440,2025-02-28,CENTRALBK
1107.9,5075016,2025-02-28,CDSL
26.4,113287,2025-02-28,CENTRUM
1203.6,10629,2025-02-28,CENTUM
513.35,44633,2025-02-28,CENTENKA
17.92,139480,2025-02-28,CENTEXT
721.45,280657,2025-02-28,CENTURYPLY
5291.25,55203,2025-02-28,CERA
130.79,4520186,2025-02-28,CESC
572.6,8538196,2025-02-28,CGPOWER
737.05,1100294,2025-02-28,CHALET
271.0,54033,2025-02-28,CLSEL
533.7,4746549,2025-02-28,CHAMBLFERT
537.25,17800,2025-02-28,CHEMBOND
190.96,69069,2025-02-28,CHEMCON
785.6,5075,2025-02-28,CHEMFAB
404.6,152597,2025-02-28,CHEMPLASTS
451.6,620150,2025-02-28,CHENNPETRO
1039.3,10727,2025-02-28,CHEVIOT
465.65,473790,2025-02-28,CHOICEIN
1641.9,403663,2025-02-28,CHOLAHLDNG
1400.75,2802181,2025-02-28,CHOLAFIN
376.05,256760,2025-02-28,CIEINDIA
1323.9,101306,2025-02-28,CIGNITITEC
14.05,27839,2025-02-28,CINEVISTA
1407.5,3340343,2025-02-28,CIPLA
147.8,4137880,2025-02-28,CUB
75.22,456450,2025-02-28,CLEDUCATE
1193.25,144272,2025-02-28,CLEAN
457.85,2503953,2025-02-28,CMSINFO
369.35,21899478,2025-02-28,COALINDIA
208.97,27816,2025-02-28,COASTCORP
1268.55,702560,2025-02-28,COCHINSHIP
7362.15,1474778,2025-02-28,COFORGE
2464.6,1038405,2025-02-28,COLPAL
17.69,132596,2025-02-28,COMPUSOFT
3143.1,586964,2025-02-28,CAMS
1496.1,202243,2025-02-28,CONCORDBIO
440.9,93769,2025-02-28,CEWATER
52.72,495282,2025-02-28,CONFIPET
165.21,19323,2025-02-28,CONSOFINVT
623.7,2745693,2025-02-28,CONCOR
589.45,17600,2025-02-28,CONTROLPR
36.64,26439,2025-02-28,CORALFINAC
169.77,20725,2025-02-28,CORDSCABLE
1666.95,690645,2025-02-28,COROMANDEL
598.9,162791,2025-02-28,COSMOFIRST
13.42,89087,2025-02-28,CCHHL
5.63,49932,2025-02-28,COUNCODOS
76.56,1808218,2025-02-28,CPSEETF
4501.85,350279,2025-02-28,CRAFTSMAN
5.83,25221,2025-02-28,CREATIVEYE
716.5,10122,2025-02-28,CREATIVE
919.1,9603068,2025-02-28,CREDITACC
122.05,159028,2025-02-28,MUFTI
343.3,83988,2025-02-28,CREST
4388.4,43005,2025-02-28,CRISIL
321.15,5491296,2025-02-28,CROMPTON
160.11,24796,2025-02-28,CROWN
282.75,156359,2025-02-28,CSBBANK
254.25,22091,2025-02-28,CSLFINANCE
2717.95,826862,2025-02-28,CUMMINSIND
68.03,740657,2025-02-28,CUPID
16.02,220459,2025-02-28,CYBERMEDIA
154.48,101283,2025-02-28,CYBERTECH
402.85,300353,2025-02-28,CYIENTDLM
1267.15,880907,2025-02-28,CYIENT
237.3,22927,2025-02-28,DPWIRES
366.4,148362,2025-02-28,DLINKINDIA
1402.7,27991,2025-02-28,DPABHUSHAN
202.85,1297426,2025-02-28,DBCORP
493.3,5530947,2025-02-28,DABUR
1689.65,194243,2025-02-28,DALBHARAT
307.65,113146,2025-02-28,DALMIASUG
216.2,919960,2025-02-28,DAMCAPITAL
30.03,6938,2025-02-28,DAMODARIND
4.93,418822,2025-02-28,DANGEE
1437.75,876478,2025-02-28,DATAPATTNS
572.3,124131,2025-02-28,DATAMATICS
4.85,2417774,2025-02-28,DAVANGERE
36.21,231095,2025-02-28,DBSTOCKBRO
273.55,4819,2025-02-28,DCI
