ClsPric,TtlTradgVol,TradDt,TckrSymb
183.66,148596,2025-02-07,20MICRONS
401.15,2693439,2025-02-07,AADHARHFC
43.83,92170,2025-02-07,ABAN
169.41,3474325,2025-02-07,ABCAPITAL
773.4,771037,2025-02-07,ADANIENSOL
267.0,52231,2025-02-07,ADFFOODS
975.1,7453,2025-02-07,ADORWELD
500.8,3597,2025-02-07,AFFORDABLE
38.96,2352524,2025-02-07,ALLCARGO
657.4,8733,2025-02-07,AMRUTANJAN
128.38,9268652,2025-02-07,APOLLO
283.9,120866,2025-02-07,ARTEMISMED
61.56,220169,2025-02-07,ASIANTILES
17.63,43712,2025-02-07,ASTRON
32.31,156850,2025-02-07,ATL
1821.95,15648,2025-02-07,AUTOAXLES
72.08,289777,2025-02-07,AXISGOLD
514.53,1009078,2025-02-07,BANKBEES
189.91,12442,2025-02-07,BBTCL
1476.5,90605,2025-02-07,BECTORFOOD
117.59,415241,2025-02-07,BEPL
534.35,880023,2025-02-07,BSOFT
174.67,102551,2025-02-07,CGCL
82.79,1385084,2025-02-07,CPSEETF
280.75,31887,2025-02-07,CSLFINANCE
99.22,13408,2025-02-07,DCM
1059.85,27552,2025-02-07,DCMSHRIRAM
1175.0,473148,2025-02-07,DEEPAKFERT
191.7,17918,2025-02-07,EIFFL
164.38,1224623,2025-02-07,ENGINERSIN
241.67,802953,2025-02-07,EPL
47.21,54873,2025-02-07,FIBERWEB
2430.05,4519,2025-02-07,GALAXYSURF
1715.55,57026,2025-02-07,GANECOS
85.31,69485,2025-02-07,GEEKAYWIRE
319.05,383583,2025-02-07,GENUSPOWER
8908.85,14716,2025-02-07,GILLETTE
5470.45,1958096,2025-02-07,GODFRYPHLP
10.37,23144,2025-02-07,GVPTECH
92.84,204053,2025-02-07,HDFCSILVER
421.4,168608,2025-02-07,HERITGFOOD
592.5,7287,2025-02-07,IFBAGRO
791.8,1439580,2025-02-07,INDHOTEL
543.35,1678959,2025-02-07,INDIANB
1255.2,16640,2025-02-07,INDIGOPNTS
168.5,4310152,2025-02-07,INOXWIND
189.2,4145700,2025-02-07,IRCON
9115.7,7576,2025-02-07,IWEL
158.25,663521,2025-02-07,JAIBALAJI
136.9,579981,2025-02-07,JAICORPLTD
712.3,233879,2025-02-07,JBMA
844.55,6993440,2025-02-07,JINDALSTEL
35.2,10946,2025-02-07,JISLDVREQS
487.3,29243,2025-02-07,JITFINFRA
452.9,187391,2025-02-07,JSFB
41.09,123441,2025-02-07,KCPSUGIND
642.25,286532,2025-02-07,KIMS
683.35,33783,2025-02-07,KSB
835.8,64308,2025-02-07,KSL
492.9,34014,2025-02-07,KSOLVES
1359.65,10742,2025-02-07,LGBBROSLTD
7855.75,2133,2025-02-07,LICMFGOLD
36.19,31964,2025-02-07,MAGNUM
135.53,6909,2025-02-07,MAKEINDIA
40.69,9998,2025-02-07,MALUPAPER
448.4,531162,2025-02-07,MAMATA
27.58,8274,2025-02-07,MANAKALUCO
62.68,128495,2025-02-07,MANALIPETC
152.5,25199,2025-02-07,MIDCAP
304.5,218454,2025-02-07,MIDHANI
114.99,11304,2025-02-07,MODIRUBBER
35.98,2606,2025-02-07,MOLOWVOL
21.97,230545,2025-02-07,MONIFTY500
2868.5,211878,2025-02-07,MPHASIS
41.4,40357,2025-02-07,MURUDCERA
289.5,17679,2025-02-07,MUTHOOTCAP
119.95,318193,2025-02-07,NAVKARCORP
214.63,110597,2025-02-07,NCLIND
2084.35,16954,2025-02-07,NEOGEN
2225.1,792558,2025-02-07,NESTLEIND
252.7,4460,2025-02-07,NETF
14247.35,14736,2025-02-07,NEULANDLAB
388.75,45122,2025-02-07,NITINSPIN
99.7,376521,2025-02-07,NRL
316.95,8937447,2025-02-07,NTPC
359.5,274904,2025-02-07,NUVOCO
14.72,559140,2025-02-07,NV20IETF
9.66,1755639,2025-02-07,ORIENTALTL
145.89,2967,2025-02-07,PALASHSECU
496.95,9732,2025-02-07,PAVNAIND
14476.45,2038,2025-02-07,PGHH
22.49,1890240,2025-02-07,PHARMABEES
70.71,13831,2025-02-07,PLAZACABLE
444.95,24164,2025-02-07,PPL
286.0,243625,2025-02-07,PRECAM
1347.7,1067338,2025-02-07,PRESTIGE
509.45,209187,2025-02-07,PRICOLLTD
629.05,375150,2025-02-07,PSPPROJECT
2553.03,594,2025-02-07,QNIFTY
66.51,125819,2025-02-07,RADIANTCMS
116.49,46702,2025-02-07,RAMAPHO
11.77,5600994,2025-02-07,RAMASTEEL
169.5,6442719,2025-02-07,RBLBANK
520.5,23021,2025-02-07,REPRO
1699.95,61524,2025-02-07,ROLEXRINGS
221.59,4390,2025-02-07,RUBYMILLS
119.49,8799,2025-02-07,RUCHIRA
1802.25,396,2025-02-07,RVTH
35.3,367588,2025-02-07,SAGARDEEP
750.6,1786247,2025-02-07,SAILIFE
23.25,2396823,2025-02-07,SALSTEEL
1442.05,1454,2025-02-07,SANDESH
292.95,108257,2025-02-07,SASTASUNDR
463.16,1967,2025-02-07,SBIETFIT
103.13,628,2025-02-07,SECMARK
28249.1,70630,2025-02-07,SHREECEM
38.92,64820,2025-02-07,SILGO
339.05,64939,2025-02-07,SIS
217.48,101921,2025-02-07,SMSPHARMA
501.85,35316,2025-02-07,SOMANYCERA
346.85,385611,2025-02-07,SPANDANA
2563.5,14530,2025-02-07,STYRENIX
420.9,22524,2025-02-07,SUPRAJIT
131.84,202072,2025-02-07,SUVEN
519.85,656511,2025-02-07,SYRMA
6436.6,64931,2025-02-07,TATAELXSI
138.31,52950146,2025-02-07,TATASTEEL
