ClsPric,TtlTradgVol,TradDt,TckrSymb
21.78,3515785,2025-01-06,SUBEXLTD
1047.7,56583,2025-01-06,SUNDRMFAST
252.95,23340,2025-01-06,NAHARPOLY
68.95,3705754,2025-01-06,NETWORK18
607.6,325113,2025-01-06,AKUMS
1867.35,408946,2025-01-06,IKS
645.6,31258,2025-01-06,RUSTOMJEE
205.02,736815,2025-01-06,MON100
98.65,208083,2025-01-06,TPLPLASTEH
10.38,580379,2025-01-06,ACCURACY
1732.6,50401,2025-01-06,ALKYLAMINE
728.1,350365,2025-01-06,BIKAJI
127.21,4151301,2025-01-06,GARUDA
1092.7,66962,2025-01-06,GOKEX
174.16,259879,2025-01-06,GULPOLY
239.35,203908,2025-01-06,HITECHCORP
594.3,2364439,2025-01-06,LICHSGFIN
853.7,244626,2025-01-06,ZOTA
6620.3,208851,2025-01-06,ABB
3651.8,581,2025-01-06,BANARISUG
124.16,82829,2025-01-06,SSDL
2455.35,436160,2025-01-06,ZENTEC
138.38,92669,2025-01-06,NAVNETEDUL
3000.45,1301889,2025-01-06,LALPATHLAB
924.55,94409,2025-01-06,VIMTALABS
306.95,67446,2025-01-06,SHREEPUSHK
427.05,914264,2025-01-06,TRIVENI
101.88,148502,2025-01-06,GROWWLIQID
24.43,1259278,2025-01-06,INDOWIND
87.54,14046,2025-01-06,KHAITANLTD
599.55,1622012,2025-01-06,LAURUSLABS
281.1,1332492,2025-01-06,VPRPL
247.65,2690880,2025-01-06,PPLPHARMA
5350.8,31339,2025-01-06,BASF
240.11,353438,2025-01-06,EXICOM
108.32,608654,2025-01-06,GEOJITFSL
526.2,19336,2025-01-06,HINDCOMPOS
1801.15,395362,2025-01-06,HYUNDAI
501.0,163522,2025-01-06,AVL
350.65,76803,2025-01-06,AVG
7877.85,27532,2025-01-06,DYNAMATECH
4024.15,12718,2025-01-06,INGERRAND
50.78,235561,2025-01-06,MIDSMALL
1691.0,190324,2025-01-06,AAVAS
608.2,123239,2025-01-06,AWHCL
208.41,6722,2025-01-06,CONSOFINVT
47.02,216678,2025-01-06,TCLCONS
465.65,204741,2025-01-06,REFEX
242.85,45931,2025-01-06,SETF10GILT
166.2,17932,2025-01-06,AHLEAST
1353.8,61420,2025-01-06,CARERATING
126.86,194696,2025-01-06,FOCUS
37.31,1573364,2025-01-06,BSE500IETF
19.52,546545,2025-01-06,MOKSH
16.14,4591693,2025-01-06,GREENPOWER
353.5,190416,2025-01-06,ROHLTD
3876.1,147631,2025-01-06,FLUOROCHEM
1419.15,229272,2025-01-06,SANSERA
245.61,23710,2025-01-06,LFIC
56.99,773125,2025-01-06,MEDICO
198.22,63262,2025-01-06,MOLDTECH
15.74,4766317,2025-01-06,HATHWAY
3628.9,50832,2025-01-06,VMART
1444.75,197903,2025-01-06,CLEAN
161.71,538454,2025-01-06,EMIL
633.85,313838,2025-01-06,IONEXCHANG
146.9,144259,2025-01-06,SATIN
996.4,64752,2025-01-06,DYCL
130.57,254066,2025-01-06,SMCGLOBAL
51.07,127428,2025-01-06,UTIBANKETF
3600.2,381910,2025-01-06,PIIND
617.65,79597,2025-01-06,RAMKY
91.84,238283,2025-01-06,SATIA
209.37,123304,2025-01-06,BHARATWIRE
109.07,151168,2025-01-06,DCM
342.65,20641,2025-01-06,GALLANTT
920.55,82271,2025-01-06,JINDALPOLY
165.3,35943,2025-01-06,MASTERTR
143.77,180389,2025-01-06,SOUTHWEST
402.85,140205,2025-01-06,SRM
332.2,45476,2025-01-06,VLSFINANCE
327.5,10538077,2025-01-06,NTPC
222.8,26471,2025-01-06,CHEMCON
770.35,1421671,2025-01-06,IRCTC
126.08,43184,2025-01-06,INTENTECH
489.35,10294,2025-01-06,LIBERTSHOE
125.89,9522,2025-01-06,TOKYOPLAST
1266.44,2890,2025-01-06,EBBETF0425
656.25,180909,2025-01-06,SUBROS
130.65,48162,2025-01-06,PFOCUS
88.03,122920,2025-01-06,SBISILVER
337.05,147468,2025-01-06,CEIGALL
28.64,418101,2025-01-06,DRCSYSTEMS
345.55,214183,2025-01-06,GOKULAGRO
116.16,18722,2025-01-06,HBSL
167.94,540871,2025-01-06,JTEKTINDIA
26.71,43140,2025-01-06,LICNETFGSC
521.3,2241869,2025-01-06,UPL
85.93,5830813,2025-01-06,SILVERBEES
649.7,386138,2025-01-06,CARRARO
2916.75,15474,2025-01-06,TIIL
68.44,42912,2025-01-06,BSLGOLDETF
159.35,9963,2025-01-06,APCL
418.05,592908,2025-01-06,ASHAPURMIN
54.33,212528,2025-01-06,BASML
25.55,22378495,2025-01-06,JYOTISTRUC
175.6,860138,2025-01-06,HDFCSML250
244.6,77961,2025-01-06,IKIO
16450.75,259,2025-01-06,WENDT
14.47,1955183,2025-01-06,BAIDFIN
1274.65,69773,2025-01-06,ERIS
574.1,11202314,2025-01-06,HINDALCO
58.26,5326,2025-01-06,LICNMID100
59.15,2529,2025-01-06,NIF5GETF
2209.45,504981,2025-01-06,OBEROIRLTY
1302.2,84130,2025-01-06,SYMPHONY
167.86,78104,2025-01-06,BOROSCI
2707.4,11267,2025-01-06,HONDAPOWER
5731.35,394865,2025-01-06,LTIM
276.15,176405,2025-01-06,NRBBEARING
309.9,162583,2025-01-06,PAKKA
216.36,28233,2025-01-06,PPAP
196.43,259895,2025-01-06,BAJAJCON
1003.4,62769,2025-01-06,GLS
5.75,7496485,2025-01-06,GLOBE
403.5,73764,2025-01-06,GNA
263.85,8250,2025-01-06,HEXATRADEX
260.69,1909,2025-01-06,LICNETFN50
1010.8,205214,2025-01-06,LIQUIDPLUS
102.01,2160223,2025-01-06,SHRIRAMPPS
177.89,1871798,2025-01-06,TARC
304.5,24093,2025-01-06,VALIANTORG
181.42,22298,2025-01-06,NATHBIOGEN
1868.45,147593,2025-01-06,ORCHPHARMA
1096.8,66702,2025-01-06,AJMERA
1866.05,90696,2025-01-06,GANECOS
213.51,15930,2025-01-06,HISARMETAL
235.21,450586,2025-01-06,TBZ
302.8,1052618,2025-01-06,ROTO
703.8,811374,2025-01-06,ATGL
