ClsPric,TtlTradgVol,TradDt,TckrSymb
201.55,179701,2025-01-24,20MICRONS
384.65,187325,2025-01-24,AADHARHFC
51.17,128162,2025-01-24,ABAN
170.43,1850615,2025-01-24,ABCAPITAL
790.45,2773445,2025-01-24,ADANIENSOL
259.35,186194,2025-01-24,ADFFOODS
1109.65,11117,2025-01-24,ADORWELD
567.7,8290,2025-01-24,AFFORDABLE
42.07,1329074,2025-01-24,ALLCARGO
695.7,18017,2025-01-24,AMRUTANJAN
130.71,5967535,2025-01-24,APOLLO
297.7,114645,2025-01-24,ARTEMISMED
61.4,260923,2025-01-24,ASIANTILES
18.81,18687,2025-01-24,ASTRON
33.35,188060,2025-01-24,ATL
1760.9,3241,2025-01-24,AUTOAXLES
68.33,140682,2025-01-24,AXISGOLD
496.17,649855,2025-01-24,BANKBEES
196.71,2503,2025-01-24,BBTCL
1486.3,48736,2025-01-24,BECTORFOOD
118.65,354111,2025-01-24,BEPL
545.7,1201794,2025-01-24,BSOFT
200.6,36691033,2025-01-24,CGCL
83.69,1358978,2025-01-24,CPSEETF
265.0,29469,2025-01-24,CSLFINANCE
103.61,201351,2025-01-24,DCM
1151.1,50556,2025-01-24,DCMSHRIRAM
1168.6,406085,2025-01-24,DEEPAKFERT
173.99,37985,2025-01-24,EIFFL
167.22,1618453,2025-01-24,ENGINERSIN
215.25,757336,2025-01-24,EPL
48.68,65919,2025-01-24,FIBERWEB
2349.05,16662,2025-01-24,GALAXYSURF
1622.4,40895,2025-01-24,GANECOS
89.22,24512,2025-01-24,GEEKAYWIRE
335.4,361539,2025-01-24,GENUSPOWER
9389.1,6442,2025-01-24,GILLETTE
4346.35,69869,2025-01-24,GODFRYPHLP
10.42,31662,2025-01-24,GVPTECH
88.77,439700,2025-01-24,HDFCSILVER
431.6,384922,2025-01-24,HERITGFOOD
548.0,851,2025-01-24,IFBAGRO
781.2,3252107,2025-01-24,INDHOTEL
501.25,781339,2025-01-24,INDIANB
1227.15,81842,2025-01-24,INDIGOPNTS
142.89,7334456,2025-01-24,INOXWIND
205.45,3940638,2025-01-24,IRCON
8426.9,7506,2025-01-24,IWEL
149.45,337001,2025-01-24,JAIBALAJI
131.15,1237771,2025-01-24,JAICORPLTD
1476.9,112358,2025-01-24,JBMA
882.8,2053984,2025-01-24,JINDALSTEL
37.29,25126,2025-01-24,JISLDVREQS
618.6,43309,2025-01-24,JITFINFRA
423.45,2037113,2025-01-24,JSFB
42.26,77173,2025-01-24,KCPSUGIND
606.05,230642,2025-01-24,KIMS
677.55,76685,2025-01-24,KSB
929.25,27084,2025-01-24,KSL
1002.7,41509,2025-01-24,KSOLVES
1249.35,9328,2025-01-24,LGBBROSLTD
7364.95,1205,2025-01-24,LICMFGOLD
36.94,32396,2025-01-24,MAGNUM
132.94,12207,2025-01-24,MAKEINDIA
43.17,6742,2025-01-24,MALUPAPER
421.3,1425995,2025-01-24,MAMATA
29.16,10712,2025-01-24,MANAKALUCO
59.06,159894,2025-01-24,MANALIPETC
150.84,13827,2025-01-24,MIDCAP
320.55,149048,2025-01-24,MIDHANI
113.04,324,2025-01-24,MODIRUBBER
35.81,4971,2025-01-24,MOLOWVOL
21.96,162563,2025-01-24,MONIFTY500
3009.3,4727360,2025-01-24,MPHASIS
43.23,69609,2025-01-24,MURUDCERA
291.8,15259,2025-01-24,MUTHOOTCAP
142.84,520476,2025-01-24,NAVKARCORP
203.15,63326,2025-01-24,NCLIND
1823.25,29539,2025-01-24,NEOGEN
2207.9,663600,2025-01-24,NESTLEIND
247.67,2185,2025-01-24,NETF
13782.35,47012,2025-01-24,NEULANDLAB
389.65,109091,2025-01-24,NITINSPIN
323.65,7492600,2025-01-24,NTPC
350.75,110236,2025-01-24,NUVOCO
14.75,714988,2025-01-24,NV20IETF
10.01,258715,2025-01-24,ORIENTALTL
144.59,7189,2025-01-24,PALASHSECU
505.55,44472,2025-01-24,PAVNAIND
14618.6,2741,2025-01-24,PGHH
22.33,3473053,2025-01-24,PHARMABEES
73.26,37004,2025-01-24,PLAZACABLE
442.6,102530,2025-01-24,PPL
295.75,140898,2025-01-24,PRECAM
1255.65,1730028,2025-01-24,PRESTIGE
503.95,189441,2025-01-24,PRICOLLTD
640.8,46710,2025-01-24,PSPPROJECT
2501.22,120,2025-01-24,QNIFTY
71.68,61704,2025-01-24,RADIANTCMS
206.69,14568,2025-01-24,RAMAPHO
12.29,11438413,2025-01-24,RAMASTEEL
155.73,16683460,2025-01-24,RBLBANK
492.7,5947,2025-01-24,REPRO
1724.75,5741,2025-01-24,ROLEXRINGS
213.25,14431,2025-01-24,RUBYMILLS
119.2,17763,2025-01-24,RUCHIRA
32.82,29217,2025-01-24,SAGARDEEP
674.35,302860,2025-01-24,SAILIFE
21.34,49330,2025-01-24,SALSTEEL
1523.15,447,2025-01-24,SANDESH
283.3,6862,2025-01-24,SASTASUNDR
468.75,3970,2025-01-24,SBIETFIT
107.0,272,2025-01-24,SECMARK
25783.15,31358,2025-01-24,SHREECEM
30.19,116863,2025-01-24,SILGO
328.9,31342,2025-01-24,SIS
204.59,62678,2025-01-24,SMSPHARMA
526.85,34419,2025-01-24,SOMANYCERA
