ClsPric,TtlTradgVol,TradDt,TckrSymb
218.38,333590,2025-04-17,20MICRONS
76.01,4252,2025-04-17,21STCENMGM
956.8,2754876,2025-04-17,360ONE
94.65,2070,2025-04-17,GOLD360
98.0,1028,2025-04-17,SILVER360
22.25,292672,2025-04-17,3IINFOLTD
30335.0,2590,2025-04-17,3MINDIA
42.31,10089,2025-04-17,3PLAND
380.6,23610,2025-04-17,5PAISA
717.2,122805,2025-04-17,63MOONS
81.75,29504,2025-04-17,ABINFRA
15.08,152572,2025-04-17,A2ZINFRA
76.58,38017,2025-04-17,AAATECH
485.35,645436,2025-04-17,AADHARHFC
8.75,70425,2025-04-17,AAKASH
56.06,190064,2025-04-17,AAREYDRUGS
349.6,3049,2025-04-17,AARON
61.25,171661,2025-04-17,AARTECH
357.45,108833,2025-04-17,AARTIDRUGS
399.75,1260779,2025-04-17,AARTIIND
733.6,336064,2025-04-17,AARTIPHARM
448.5,9432,2025-04-17,AARTISURF
103.31,4881,2025-04-17,AARVI
2024.3,152637,2025-04-17,AAVAS
5571.5,1143784,2025-04-17,ABB
30690.0,4806,2025-04-17,ABBOTINDIA
49.25,1,2025-04-17,ABMINTLLTD
2061.7,101779,2025-04-17,ACC
1326.2,6436,2025-04-17,ACCELYA
7.92,296515,2025-04-17,ACCURACY
25.98,6023,2025-04-17,ACEINTEG
203.56,660386,2025-04-17,ACMESOLAR
1231.2,148521,2025-04-17,ACE
914.15,3849304,2025-04-17,ADANIENSOL
2418.1,1054797,2025-04-17,ADANIENT
947.15,2905274,2025-04-17,ADANIGREEN
1259.4,4280765,2025-04-17,ADANIPORTS
549.7,6591016,2025-04-17,ADANIPOWER
608.25,928948,2025-04-17,ATGL
239.99,119095,2025-04-17,ADFFOODS
626.05,264741,2025-04-17,ABSLAMC
198.18,5630583,2025-04-17,ABCAPITAL
266.2,4625605,2025-04-17,ABFRL
1889.8,109930,2025-04-17,ABREL
438.65,45063,2025-04-17,AVL
84.71,312194,2025-04-17,BSLGOLDETF
27.4,454068,2025-04-17,BSLNIFTY
885.1,10360,2025-04-17,ADOR
13.08,86449,2025-04-17,ADROITINFO
292.0,54201,2025-04-17,ADVENZYMES
61.77,64513,2025-04-17,ADVANIHOTR
787.0,908375,2025-04-17,AEGISLOG
175.64,924023,2025-04-17,AEROFLEX
827.8,28130,2025-04-17,AETHER
443.8,366431,2025-04-17,AFCONS
1566.2,129452,2025-04-17,AFFLE
388.1,20257,2025-04-17,AFFORDABLE
1036.5,22715,2025-04-17,AGARIND
785.3,164444,2025-04-17,AGI
825.05,169873,2025-04-17,AGIIL
143.57,12679,2025-04-17,AGRITECH
34.29,60380,2025-04-17,AGROPHOS
65.88,17257,2025-04-17,AHLADA
923.2,42356,2025-04-17,AHLUCONT
3147.5,42055,2025-04-17,AIAENG
58.73,56219,2025-04-17,GOLDTECH
28.21,89608,2025-04-17,AIRAN
96.18,1369,2025-04-17,AIROLAM
2694.6,96775,2025-04-17,AJANTPHARM
700.65,1332052,2025-04-17,AJAXENGG
863.8,40766,2025-04-17,AJMERA
6.04,1655639,2025-04-17,AJOONI
26.65,11470,2025-04-17,AKASH
12.94,29061,2025-04-17,AKG
9.73,5061263,2025-04-17,AFIL
12.34,1103713,2025-04-17,AKSHOPTFBR
221.09,6530,2025-04-17,AKSHARCHEM
486.35,291094,2025-04-17,AKUMS
3494.5,9834,2025-04-17,AKZOINDIA
14.98,548987,2025-04-17,ALANKIT
851.7,7554,2025-04-17,ALBERTDAVD
103.97,494175,2025-04-17,ALEMBICLTD
849.9,300164,2025-04-17,APLLTD
664.9,13397,2025-04-17,ALICON
989.1,98417,2025-04-17,ALIVUS
86.22,29046,2025-04-17,ALKALI
4953.3,45830,2025-04-17,ALKEM
1891.0,133765,2025-04-17,ALKYLAMINE
57.96,317884,2025-04-17,ACLGATI
28.78,2119529,2025-04-17,ALLCARGO
25.17,206693,2025-04-17,ATL
957.35,8550,2025-04-17,ALLDIGI
320.05,568077,2025-04-17,ABDL
192.15,183711,2025-04-17,ADSL
26.48,298794,2025-04-17,ALMONDZ
16.12,3604208,2025-04-17,ALOKINDS
108.82,53436,2025-04-17,ALPA
1019.4,884748,2025-04-17,ARE&M
6686.0,633384,2025-04-17,AMBER
27.97,6322,2025-04-17,AMBICAAGAR
1389.4,11837,2025-04-17,AMBIKCO
569.8,2468279,2025-04-17,AMBUJACEM
48.38,2630,2025-04-17,AMDIND
2322.2,163819,2025-04-17,AMIORG
221.14,7585,2025-04-17,AMNPLST
48.25,28863,2025-04-17,AMJLAND
673.15,14570,2025-04-17,AMRUTANJAN
1733.9,62667,2025-04-17,ANANDRATHI
471.85,1517550,2025-04-17,ANANTRAJ
57.81,49153,2025-04-17,ACL
75.52,153936,2025-04-17,ANDHRAPAP
71.43,165522,2025-04-17,ANDHRSUGAR
2356.2,5558254,2025-04-17,ANGELONE
115.34,4708,2025-04-17,APCL
17.16,144272,2025-04-17,ANMOL
1.01,196479,2025-04-17,ANTGRAPHIC
515.4,186341,2025-04-17,AWHCL
171.34,26925,2025-04-17,ANUHPHR
802.7,216689,2025-04-17,ANURAS
1004.31,565,2025-04-17,AONELIQUID
10.91,364411,2025-04-17,AONETOTAL
4902.5,81545,2025-04-17,APARINDS
331.1,17110,2025-04-17,APCOTEXIND
216.03,50056,2025-04-17,APEX
1589.4,613416,2025-04-17,APLAPOLLO
7073.5,533349,2025-04-17,APOLLOHOSP
119.74,7313464,2025-04-17,APOLLO
392.35,85390,2025-04-17,APOLLOPIPE
1278.3,614,2025-04-17,APOLSINHOT
