ClsPric,TtlTradgVol,TradDt,TckrSymb
208.78,1019299,2025-01-23,20MICRONS
395.55,428454,2025-01-23,AADHARHFC
54.77,75320,2025-01-23,ABAN
174.27,1576070,2025-01-23,ABCAPITAL
808.8,3765979,2025-01-23,ADANIENSOL
277.95,157921,2025-01-23,ADFFOODS
1122.2,15340,2025-01-23,ADORWELD
586.7,10112,2025-01-23,AFFORDABLE
43.03,1690375,2025-01-23,ALLCARGO
702.25,11475,2025-01-23,AMRUTANJAN
140.28,8881717,2025-01-23,APOLLO
311.0,76901,2025-01-23,ARTEMISMED
62.18,228818,2025-01-23,ASIANTILES
19.16,23290,2025-01-23,ASTRON
33.3,632188,2025-01-23,ATL
1762.6,6733,2025-01-23,AUTOAXLES
67.97,183803,2025-01-23,AXISGOLD
499.38,499506,2025-01-23,BANKBEES
196.05,7988,2025-01-23,BBTCL
1499.95,81473,2025-01-23,BECTORFOOD
121.9,295392,2025-01-23,BEPL
554.9,3792070,2025-01-23,BSOFT
181.76,268782,2025-01-23,CGCL
84.51,726936,2025-01-23,CPSEETF
258.85,82005,2025-01-23,CSLFINANCE
102.7,10791,2025-01-23,DCM
1170.65,85921,2025-01-23,DCMSHRIRAM
1179.55,610144,2025-01-23,DEEPAKFERT
175.57,26438,2025-01-23,EIFFL
172.31,968867,2025-01-23,ENGINERSIN
221.35,612010,2025-01-23,EPL
50.73,56906,2025-01-23,FIBERWEB
2379.5,5507,2025-01-23,GALAXYSURF
1701.85,68529,2025-01-23,GANECOS
89.84,25229,2025-01-23,GEEKAYWIRE
351.5,359247,2025-01-23,GENUSPOWER
9528.85,8945,2025-01-23,GILLETTE
4332.45,35018,2025-01-23,GODFRYPHLP
10.81,31071,2025-01-23,GVPTECH
87.98,238772,2025-01-23,HDFCSILVER
435.65,611837,2025-01-23,HERITGFOOD
548.6,2104,2025-01-23,IFBAGRO
775.1,2462777,2025-01-23,INDHOTEL
516.7,547154,2025-01-23,INDIANB
1259.55,26409,2025-01-23,INDIGOPNTS
149.45,8075569,2025-01-23,INOXWIND
210.95,5582434,2025-01-23,IRCON
8827.8,3528,2025-01-23,IWEL
154.3,736846,2025-01-23,JAIBALAJI
