ClsPric,TtlTradgVol,TradDt,TckrSymb
464.5,77879,2025-01-21,CIEINDIA
5172.15,1288,2025-01-21,ESABINDIA
1109.1,57753,2025-01-21,GALAPREC
11.02,49051,2025-01-21,GVPTECH
255.13,111911,2025-01-21,HDFCNIFTY
2293.75,2836,2025-01-21,LUMAXIND
1001.85,26860,2025-01-21,NESCO
308.3,4931,2025-01-21,SAHYADRI
1100.8,619119,2025-01-21,SIGNATURE
89.03,43802,2025-01-21,SILVERETF
179.91,6654450,2025-01-21,GAIL
58.75,40130,2025-01-21,GSEC5IETF
365.6,349796,2025-01-21,JSFB
115.99,1987899,2025-01-21,JMFINANCIL
461.9,94825,2025-01-21,KABRAEXTRU
123.49,63907,2025-01-21,KOKUYOCMLN
393.5,156935,2025-01-21,PRINCEPIPE
109.55,1301828,2025-01-21,SDBL
684.5,166290,2025-01-21,TIPSMUSIC
1700.7,600256,2025-01-21,AAVAS
601.0,69055,2025-01-21,AWHCL
197.21,4001,2025-01-21,CONSOFINVT
4865.7,35645,2025-01-21,BASF
244.68,243554,2025-01-21,EXICOM
100.16,313848,2025-01-21,GEOJITFSL
499.35,6008,2025-01-21,HINDCOMPOS
1745.55,1036378,2025-01-21,HYUNDAI
240.9,3425953,2025-01-21,PPLPHARMA
256.0,552520,2025-01-21,VPRPL
625.65,144609,2025-01-21,AKUMS
1884.95,277868,2025-01-21,IKS
632.1,22923,2025-01-21,RUSTOMJEE
206.46,1009312,2025-01-21,MON100
238.0,9512,2025-01-21,NAHARPOLY
55.29,3899520,2025-01-21,NETWORK18
20.35,3635715,2025-01-21,SUBEXLTD
1067.75,49771,2025-01-21,SUNDRMFAST
2296.05,103497,2025-01-21,DATAPATTNS
725.1,2110,2025-01-21,GANDHITUBE
1274.4,16957,2025-01-21,HIRECT
846.7,4420204,2025-01-21,KRN
205.93,9047054,2025-01-21,NATIONALUM
69.27,5677,2025-01-21,RELIABLE
95.3,11059,2025-01-21,SHIVAMILLS
70.03,49611,2025-01-21,TARMAT
301.15,142719,2025-01-21,VENUSREM
106.02,21925089,2025-01-21,VMM
1240.5,1153732,2025-01-21,CHOLAFIN
2349.2,86692,2025-01-21,DEEPAKNTR
1053.04,340118,2025-01-21,LIQUIDADD
860.68,21038,2025-01-21,SENSEXIETF
644.6,222592,2025-01-21,INDIASHLTR
620.65,22848,2025-01-21,SHANKARA
358.4,507336,2025-01-21,USHAMART
53.2,554511,2025-01-21,VASCONEQ
30.11,22384,2025-01-21,AMBICAAGAR
282.6,204387,2025-01-21,CANTABIL
427.35,424166,2025-01-21,CMSINFO
1000.01,8778,2025-01-21,HDFCLIQUID
178.83,125166,2025-01-21,KOTHARIPET
82.87,44852,2025-01-21,MANAKSIA
15.05,380974,2025-01-21,MULTICAP
416.45,24872,2025-01-21,5PAISA
291.15,30921,2025-01-21,BHAGCHEM
88.17,165095,2025-01-21,SILVERADD
17.69,719115,2025-01-21,HLVLTD
38.59,62019,2025-01-21,NAGREEKEXP
27.84,112985,2025-01-21,PRAENG
113.29,191737,2025-01-21,SANSTAR
104.33,152025,2025-01-21,YATRA
100.77,125341,2025-01-21,BPL
205.26,421868,2025-01-21,KESORAMIND
90.86,408984,2025-01-21,MOREALTY
95.37,251638,2025-01-21,MUNJALAU
375.05,20674,2025-01-21,OAL
283.8,314918,2025-01-21,SANGHVIMOV
78.94,279953,2025-01-21,SHREDIGCEM
330.4,22820,2025-01-21,SIS
177.01,606305,2025-01-21,SPARC
10667.8,593842,2025-01-21,ULTRACEMCO
1504.35,722888,2025-01-21,VOLTAS
178.93,50942,2025-01-21,GPTHEALTH
873.55,229862,2025-01-21,STOVEKRAFT
288.55,86921,2025-01-21,SUNDARMHLD
6.19,4249400,2025-01-21,DAVANGERE
898.0,520825,2025-01-21,GLOBUSSPR
999.99,6636,2025-01-21,LIQUIDSBI
1158.95,1624667,2025-01-21,GODREJCP
4029.7,410609,2025-01-21,HDFCAMC
341.0,846105,2025-01-21,INDOCO
960.45,3369291,2025-01-21,INDUSINDBK
165.57,5292119,2025-01-21,INOXWIND
617.2,144561,2025-01-21,MSTCLTD
4.72,1915976,2025-01-21,NDL
63.68,50256,2025-01-21,OSWALAGRO
243.09,108632,2025-01-21,AURUM
645.95,206302,2025-01-21,AVANTIFEED
11.19,5969502,2025-01-21,AXITA
162.07,570404,2025-01-21,EKC
1084.3,37724,2025-01-21,FAIRCHEMOR
589.3,1124246,2025-01-21,GRANULES
69.18,1010084,2025-01-21,HDFCGOLD
134.88,7213,2025-01-21,HDFCVALUE
352.7,3141,2025-01-21,NRAIL
226.45,34376,2025-01-21,SKMEGGPROD
229.02,16598,2025-01-21,VSSL
246.85,395388,2025-01-21,DCAL
3243.35,57906,2025-01-21,ECLERX
135.18,273869,2025-01-21,EMMBI
301.0,155100,2025-01-21,FINOPB
213.31,137587,2025-01-21,HEIDELBERG
201.22,2957,2025-01-21,IVP
48.96,5802120,2025-01-21,MTNL
1651.45,1359132,2025-01-21,POLICYBZR
730.9,346714,2025-01-21,RATEGAIN
1112.5,112376,2025-01-21,BRIGADE
1203.95,44740,2025-01-21,CARBORUNIV
152.83,115700,2025-01-21,INDOAMIN
364.25,61769,2025-01-21,STANLEY
818.65,2256693,2025-01-21,CENTURYPLY
424.5,155429,2025-01-21,DBL
1125.7,163552,2025-01-21,KPIL
478.15,171255,2025-01-21,VTL
55.42,8045,2025-01-21,HDFCQUAL
1715.65,16073,2025-01-21,JCHAC
18.73,5762972,2025-01-21,SEPC
1722.6,15472,2025-01-21,SHARDAMOTR
1792.75,114314,2025-01-21,JBCHEPHARM
2316.55,57332,2025-01-21,POWERMECH
712.65,496800,2025-01-21,SAILIFE
26.0,3163,2025-01-21,TECILCHEM
3380.25,104395,2025-01-21,TIINDIA
46.64,28060,2025-01-21,INCREDIBLE
394.65,23459,2025-01-21,TARSONS
1426.1,292202,2025-01-21,CARTRADE
2340.5,1842885,2025-01-21,HINDUNILVR
6950.45,55,2025-01-21,IVZINGOLD
2563.55,360435,2025-01-21,MANKIND
172.37,403331,2025-01-21,PARAGMILK
158.27,12391031,2025-01-21,RBLBANK
218.94,4697410,2025-01-21,REDINGTON
19.77,5279028,2025-01-21,ALOKINDS
640.05,39072,2025-01-21,ASAHIINDIA
304.0,37073,2025-01-21,CAPITALSFB
161.32,437095,2025-01-21,DHAMPURSUG
171.89,133119,2025-01-21,ELIN
768.35,6146,2025-01-21,JPOLYINVST
298.4,18647,2025-01-21,MUTHOOTCAP
445.7,63605,2025-01-21,RSYSTEMS
1339.6,217418,2025-01-21,WOCKPHARMA
1008.3,199463,2025-01-21,RIIL
816.35,283975,2025-01-21,63MOONS
277.15,2286924,2025-01-21,ABFRL
105.31,20763,2025-01-21,MANGALAM
71.39,2934791,2025-01-21,MMTC
6857.95,10297,2025-01-21,NSIL
1433.95,77808,2025-01-21,CLEAN
154.9,477191,2025-01-21,EMIL
638.1,129215,2025-01-21,IONEXCHANG
3014.6,60013,2025-01-21,VMART
