ClsPric,TtlTradgVol,TradDt,TckrSymb
202.26,145681,2025-03-25,20MICRONS
977.8,757033,2025-03-25,360ONE
87.0,548,2025-03-25,GOLD360
22.5,1459265,2025-03-25,3IINFOLTD
28465.6,3700,2025-03-25,3MINDIA
41.25,40098,2025-03-25,3PLAND
378.45,70119,2025-03-25,5PAISA
828.95,510056,2025-03-25,63MOONS
94.18,38644,2025-03-25,ABINFRA
15.46,429595,2025-03-25,A2ZINFRA
78.9,55235,2025-03-25,AAATECH
406.35,921721,2025-03-25,AADHARHFC
8.49,233851,2025-03-25,AAKASH
36.68,50925,2025-03-25,AAREYDRUGS
341.85,2738,2025-03-25,AARON
344.45,209433,2025-03-25,AARTIDRUGS
397.9,1933568,2025-03-25,AARTIIND
724.0,693340,2025-03-25,AARTIPHARM
426.5,31118,2025-03-25,AARTISURF
103.31,7181,2025-03-25,AARVI
1957.05,137549,2025-03-25,AAVAS
5414.15,265207,2025-03-25,ABB
31101.85,7172,2025-03-25,ABBOTINDIA
47.45,659,2025-03-25,ABMINTLLTD
1930.85,320597,2025-03-25,ACC
1308.75,93075,2025-03-25,ACCELYA
8.2,162043,2025-03-25,ACCURACY
22.36,10926,2025-03-25,ACEINTEG
196.22,1033149,2025-03-25,ACMESOLAR
1210.55,191813,2025-03-25,ACE
816.55,2713855,2025-03-25,ADANIENSOL
2320.35,763065,2025-03-25,ADANIENT
923.4,3504686,2025-03-25,ADANIGREEN
1182.45,2090037,2025-03-25,ADANIPORTS
507.7,3517278,2025-03-25,ADANIPOWER
607.75,891269,2025-03-25,ATGL
259.55,2435621,2025-03-25,AWL
246.71,179967,2025-03-25,ADFFOODS
647.1,279063,2025-03-25,ABSLAMC
181.55,3112169,2025-03-25,ABCAPITAL
255.4,2604943,2025-03-25,ABFRL
1969.4,123500,2025-03-25,ABREL
438.65,72717,2025-03-25,AVL
77.8,44873,2025-03-25,BSLGOLDETF
27.22,492939,2025-03-25,BSLNIFTY
875.0,15745,2025-03-25,ADORWELD
12.3,271552,2025-03-25,ADROITINFO
282.35,193805,2025-03-25,ADVENZYMES
59.11,97493,2025-03-25,ADVANIHOTR
783.05,1118354,2025-03-25,AEGISLOG
176.21,960952,2025-03-25,AEROFLEX
858.0,37644,2025-03-25,AETHER
477.55,737354,2025-03-25,AFCONS
1575.55,297237,2025-03-25,AFFLE
400.3,30734,2025-03-25,AFFORDABLE
1040.4,17403,2025-03-25,AGARIND
750.85,376711,2025-03-25,AGI
915.25,108563,2025-03-25,AGIIL
141.69,21678,2025-03-25,AGRITECH
30.97,67620,2025-03-25,AGROPHOS
795.45,35129,2025-03-25,ATFL
61.62,91326,2025-03-25,AHLADA
835.9,107427,2025-03-25,AHLUCONT
3400.8,30259,2025-03-25,AIAENG
62.17,627492,2025-03-25,GOLDTECH
28.1,294855,2025-03-25,AIRAN
92.7,8649,2025-03-25,AIROLAM
2774.3,117141,2025-03-25,AJANTPHARM
607.3,779915,2025-03-25,AJAXENGG
909.2,73400,2025-03-25,AJMERA
6.23,870623,2025-03-25,AJOONI
27.01,36986,2025-03-25,AKASH
14.01,344037,2025-03-25,AKG
70.01,179053,2025-03-25,AFIL
7.76,390676,2025-03-25,AKSHOPTFBR
211.85,13714,2025-03-25,AKSHARCHEM
470.95,388323,2025-03-25,AKUMS
3350.6,6207,2025-03-25,AKZOINDIA
15.15,617034,2025-03-25,ALANKIT
867.7,16115,2025-03-25,ALBERTDAVD
102.53,935116,2025-03-25,ALEMBICLTD
935.35,152683,2025-03-25,APLLTD
661.4,44297,2025-03-25,ALICON
1026.55,62004,2025-03-25,ALIVUS
87.21,26149,2025-03-25,ALKALI
5033.2,84337,2025-03-25,ALKEM
1742.6,161826,2025-03-25,ALKYLAMINE
57.52,1742575,2025-03-25,ACLGATI
30.1,5923354,2025-03-25,ALLCARGO
24.58,994978,2025-03-25,ATL
955.6,8365,2025-03-25,ALLDIGI
317.55,506349,2025-03-25,ABDL
192.14,384652,2025-03-25,ADSL
20.76,483885,2025-03-25,ALMONDZ
16.12,6398156,2025-03-25,ALOKINDS
109.74,27678,2025-03-25,ALPA
1055.4,631754,2025-03-25,ARE&M
6884.9,352793,2025-03-25,AMBER
27.56,25432,2025-03-25,AMBICAAGAR
1362.4,17028,2025-03-25,AMBIKCO
520.55,6690237,2025-03-25,AMBUJACEM
51.19,114251,2025-03-25,AMDIND
2430.55,158377,2025-03-25,AMIORG
233.37,46204,2025-03-25,AMNPLST
48.56,41836,2025-03-25,AMJLAND
640.9,38251,2025-03-25,AMRUTANJAN
1846.8,118731,2025-03-25,ANANDRATHI
522.55,2105346,2025-03-25,ANANTRAJ
56.29,98672,2025-03-25,ACL
70.98,357511,2025-03-25,ANDHRAPAP
70.36,283392,2025-03-25,ANDHRSUGAR
2301.45,998781,2025-03-25,ANGELONE
113.63,52595,2025-03-25,ANIKINDS
105.64,60501,2025-03-25,APCL
15.66,256326,2025-03-25,ANMOL
1.09,341733,2025-03-25,ANTGRAPHIC
511.25,143741,2025-03-25,AWHCL
