ClsPric,TtlTradgVol,TradDt,TckrSymb
1685.95,165624,2025-01-22,AAVAS
596.6,63506,2025-01-22,AWHCL
196.19,2319,2025-01-22,CONSOFINVT
54.1,4851241,2025-01-22,NETWORK18
582.15,621098,2025-01-22,AKUMS
1848.5,288851,2025-01-22,IKS
624.6,23203,2025-01-22,RUSTOMJEE
212.81,939415,2025-01-22,MON100
234.95,10216,2025-01-22,NAHARPOLY
20.05,3064302,2025-01-22,SUBEXLTD
1067.75,63876,2025-01-22,SUNDRMFAST
242.3,3339280,2025-01-22,PPLPHARMA
4824.2,18529,2025-01-22,BASF
239.52,277373,2025-01-22,EXICOM
97.08,398212,2025-01-22,GEOJITFSL
477.15,7155,2025-01-22,HINDCOMPOS
1702.5,1321964,2025-01-22,HYUNDAI
250.25,606503,2025-01-22,VPRPL
993.65,412325,2025-01-22,PEL
11.23,29895,2025-01-22,RUCHINFRA
1460.05,631080,2025-01-22,SBILIFE
49.14,64826,2025-01-22,BANKBETF
655.5,199324,2025-01-22,CELLO
171.36,21352,2025-01-22,CORDSCABLE
501.1,79125,2025-01-22,DLINKINDIA
400.1,117513,2025-01-22,MAHLIFE
465.45,578917,2025-01-22,SKIPPER
45.69,20701,2025-01-22,INCREDIBLE
392.8,57144,2025-01-22,TARSONS
346.15,336009,2025-01-22,USHAMART
52.5,609304,2025-01-22,VASCONEQ
30.54,43402,2025-01-22,AMBICAAGAR
271.5,397278,2025-01-22,CANTABIL
417.4,555872,2025-01-22,CMSINFO
1000.0,3302,2025-01-22,HDFCLIQUID
176.78,66026,2025-01-22,KOTHARIPET
81.28,40246,2025-01-22,MANAKSIA
14.97,732441,2025-01-22,MULTICAP
612.95,24171,2025-01-22,SHANKARA
1257.1,1708689,2025-01-22,CHOLAFIN
2315.5,109039,2025-01-22,DEEPAKNTR
1053.21,419615,2025-01-22,LIQUIDADD
862.31,12028,2025-01-22,SENSEXIETF
637.4,70136,2025-01-22,INDIASHLTR
1031.4,75358,2025-01-22,NESCO
309.25,5079,2025-01-22,SAHYADRI
462.0,70650,2025-01-22,CIEINDIA
5129.05,1752,2025-01-22,ESABINDIA
1060.7,97089,2025-01-22,GALAPREC
10.61,46651,2025-01-22,GVPTECH
256.45,41209,2025-01-22,HDFCNIFTY
2264.9,1303,2025-01-22,LUMAXIND
1073.7,652149,2025-01-22,SIGNATURE
89.79,70748,2025-01-22,SILVERETF
393.35,186337,2025-01-22,PRINCEPIPE
176.46,9583003,2025-01-22,GAIL
59.01,154,2025-01-22,GSEC5IETF
437.45,10095966,2025-01-22,JSFB
113.33,2331200,2025-01-22,JMFINANCIL
454.35,82309,2025-01-22,KABRAEXTRU
121.55,38809,2025-01-22,KOKUYOCMLN
107.72,593058,2025-01-22,SDBL
644.0,480168,2025-01-22,TIPSMUSIC
39.78,50455,2025-01-22,GENCON
245.45,3368379,2025-01-22,GREAVESCOT
896.8,1613414,2025-01-22,JINDALSTEL
28.56,46816,2025-01-22,KHANDSE
276.65,51467,2025-01-22,TAINWALCHM
769.95,46372,2025-01-22,WONDERLA
39.87,318182,2025-01-22,PENINLAND
104.74,3462,2025-01-22,ALKALI
592.1,8972,2025-01-22,CHEMBOND
