ClsPric,TtlTradgVol,TradDt,TckrSymb
179.64,62324,2025-02-24,20MICRONS
1009.4,3041066,2025-02-24,360ONE
25.7,420411,2025-02-24,3IINFOLTD
26780.1,7783,2025-02-24,3MINDIA
365.35,15033,2025-02-24,5PAISA
717.85,149000,2025-02-24,63MOONS
82.13,221561,2025-02-24,ABINFRA
82.11,16585,2025-02-24,AAATECH
366.25,261078,2025-02-24,AADHARHFC
8.69,54677,2025-02-24,AAKASH
40.55,28586,2025-02-24,AAREYDRUGS
324.45,4188,2025-02-24,AARON
380.05,51389,2025-02-24,AARTIDRUGS
406.25,941556,2025-02-24,AARTIIND
757.45,511459,2025-02-24,AARTIPHARM
467.6,17709,2025-02-24,AARTISURF
111.01,5691,2025-02-24,AARVI
1683.1,59258,2025-02-24,AAVAS
5389.95,557026,2025-02-24,ABB
29813.5,35520,2025-02-24,ABBOTINDIA
50.29,488,2025-02-24,ABMINTLLTD
1851.1,176866,2025-02-24,ACC
1335.65,4655,2025-02-24,ACCELYA
8.53,75710,2025-02-24,ACCURACY
24.61,1530,2025-02-24,ACEINTEG
193.24,552468,2025-02-24,ACMESOLAR
1192.5,139622,2025-02-24,ACE
669.6,1237728,2025-02-24,ADANIENSOL
2115.15,1032294,2025-02-24,ADANIENT
836.05,3682290,2025-02-24,ADANIGREEN
1070.4,1669749,2025-02-24,ADANIPORTS
470.1,1926104,2025-02-24,ADANIPOWER
575.4,437295,2025-02-24,ATGL
263.0,1442637,2025-02-24,AWL
240.0,84288,2025-02-24,ADFFOODS
653.55,207065,2025-02-24,ABSLAMC
154.68,2597413,2025-02-24,ABCAPITAL
252.65,1169460,2025-02-24,ABFRL
1989.5,191663,2025-02-24,ABREL
413.2,36934,2025-02-24,AVL
77.1,719635,2025-02-24,BSLGOLDETF
25.99,420538,2025-02-24,BSLNIFTY
896.35,18991,2025-02-24,ADORWELD
17.55,32933,2025-02-24,ADROITINFO
282.45,556947,2025-02-24,ADVENZYMES
59.21,45382,2025-02-24,ADVANIHOTR
751.3,2958961,2025-02-24,AEGISLOG
189.01,900244,2025-02-24,AEROFLEX
746.65,24287,2025-02-24,AETHER
447.45,957020,2025-02-24,AFCONS
1491.85,208209,2025-02-24,AFFLE
444.05,8647,2025-02-24,AFFORDABLE
929.35,13874,2025-02-24,AGARIND
716.25,279017,2025-02-24,AGI
813.0,7180,2025-02-24,AGIIL
158.06,5035,2025-02-24,AGRITECH
33.83,16567,2025-02-24,AGROPHOS
807.2,12434,2025-02-24,ATFL
69.44,35307,2025-02-24,AHLADA
648.55,195634,2025-02-24,AHLUCONT
3258.75,36105,2025-02-24,AIAENG
71.82,137635,2025-02-24,GOLDTECH
28.1,110737,2025-02-24,AIRAN
108.3,10745,2025-02-24,AIROLAM
2564.3,119607,2025-02-24,AJANTPHARM
603.15,767309,2025-02-24,AJAXENGG
799.4,43388,2025-02-24,AJMERA
7.04,256580,2025-02-24,AJOONI
28.56,5683,2025-02-24,AKASH
15.0,11695,2025-02-24,AKG
74.82,192360,2025-02-24,AFIL
235.05,4799,2025-02-24,AKSHARCHEM
494.85,202707,2025-02-24,AKUMS
3273.75,11654,2025-02-24,AKZOINDIA
17.03,304277,2025-02-24,ALANKIT
856.2,7770,2025-02-24,ALBERTDAVD
99.74,198602,2025-02-24,ALEMBICLTD
795.1,65557,2025-02-24,APLLTD
801.85,29407,2025-02-24,ALICON
978.3,178994,2025-02-24,ALIVUS
91.42,7110,2025-02-24,ALKALI
4609.05,97095,2025-02-24,ALKEM
1627.75,57525,2025-02-24,ALKYLAMINE
66.92,239141,2025-02-24,ACLGATI
33.27,2887893,2025-02-24,ALLCARGO
30.33,284646,2025-02-24,ATL
951.95,28928,2025-02-24,ALLDIGI
330.3,224057,2025-02-24,ABDL
218.1,248690,2025-02-24,ADSL
23.45,423274,2025-02-24,ALMONDZ
16.38,2620172,2025-02-24,ALOKINDS
108.69,27488,2025-02-24,ALPA
1007.2,582960,2025-02-24,ARE&M
6026.85,534229,2025-02-24,AMBER
27.53,36295,2025-02-24,AMBICAAGAR
1356.3,9971,2025-02-24,AMBIKCO
470.4,2118694,2025-02-24,AMBUJACEM
47.65,17203,2025-02-24,AMDIND
2267.1,434503,2025-02-24,AMIORG
224.3,6603,2025-02-24,AMNPLST
48.89,31512,2025-02-24,AMJLAND
611.35,25210,2025-02-24,AMRUTANJAN
4004.05,436667,2025-02-24,ANANDRATHI
514.4,1423969,2025-02-24,ANANTRAJ
64.99,33826,2025-02-24,ACL
78.78,205631,2025-02-24,ANDHRAPAP
77.18,105382,2025-02-24,ANDHRSUGAR
2273.05,976008,2025-02-24,ANGELONE
96.09,23438,2025-02-24,ANIKINDS
122.65,16851,2025-02-24,APCL
18.43,178474,2025-02-24,ANMOL
1.14,407982,2025-02-24,ANTGRAPHIC
547.75,35522,2025-02-24,AWHCL
160.42,28539,2025-02-24,ANUHPHR
637.3,70822,2025-02-24,ANURAS
6448.5,141914,2025-02-24,APARINDS
320.85,15349,2025-02-24,APCOTEXIND
213.65,45772,2025-02-24,APEX
1471.8,440041,2025-02-24,APLAPOLLO
