ClsPric,TtlTradgVol,TradDt,TckrSymb
195.41,84507,2025-02-05,20MICRONS
391.25,182412,2025-02-05,AADHARHFC
44.62,104224,2025-02-05,ABAN
171.76,4448345,2025-02-05,ABCAPITAL
775.5,1664111,2025-02-05,ADANIENSOL
272.9,69956,2025-02-05,ADFFOODS
984.3,11608,2025-02-05,ADORWELD
508.1,5528,2025-02-05,AFFORDABLE
39.98,2165926,2025-02-05,ALLCARGO
670.3,10013,2025-02-05,AMRUTANJAN
128.16,7692001,2025-02-05,APOLLO
296.25,590676,2025-02-05,ARTEMISMED
61.98,173732,2025-02-05,ASIANTILES
18.07,31563,2025-02-05,ASTRON
33.21,2441895,2025-02-05,ATL
1705.1,4411,2025-02-05,AUTOAXLES
72.02,408995,2025-02-05,AXISGOLD
516.09,686629,2025-02-05,BANKBEES
196.68,1873,2025-02-05,BBTCL
1482.25,397182,2025-02-05,BECTORFOOD
119.88,389274,2025-02-05,BEPL
534.7,1263305,2025-02-05,BSOFT
178.58,199172,2025-02-05,CGCL
84.32,1379753,2025-02-05,CPSEETF
272.85,6196,2025-02-05,CSLFINANCE
100.57,19673,2025-02-05,DCM
1051.65,65671,2025-02-05,DCMSHRIRAM
1130.3,356715,2025-02-05,DEEPAKFERT
196.02,38999,2025-02-05,EIFFL
168.87,1428268,2025-02-05,ENGINERSIN
229.29,1625944,2025-02-05,EPL
47.06,38639,2025-02-05,FIBERWEB
2438.1,5427,2025-02-05,GALAXYSURF
1711.45,77273,2025-02-05,GANECOS
87.08,52944,2025-02-05,GEEKAYWIRE
317.55,736631,2025-02-05,GENUSPOWER
8694.1,31126,2025-02-05,GILLETTE
4660.75,93376,2025-02-05,GODFRYPHLP
10.52,43493,2025-02-05,GVPTECH
92.98,410805,2025-02-05,HDFCSILVER
427.95,197142,2025-02-05,HERITGFOOD
598.65,6726,2025-02-05,IFBAGRO
815.9,3665455,2025-02-05,INDHOTEL
540.2,1606812,2025-02-05,INDIANB
1269.1,23998,2025-02-05,INDIGOPNTS
170.34,11190493,2025-02-05,INOXWIND
194.17,4088749,2025-02-05,IRCON
9258.95,3799,2025-02-05,IWEL
150.07,2065226,2025-02-05,JAIBALAJI
143.67,1084901,2025-02-05,JAICORPLTD
733.0,138123,2025-02-05,JBMA
818.85,1895088,2025-02-05,JINDALSTEL
35.78,40039,2025-02-05,JISLDVREQS
498.75,73517,2025-02-05,JITFINFRA
457.65,507261,2025-02-05,JSFB
41.35,142532,2025-02-05,KCPSUGIND
649.1,620127,2025-02-05,KIMS
710.35,384883,2025-02-05,KSB
825.1,109854,2025-02-05,KSL
988.4,29940,2025-02-05,KSOLVES
1349.35,22942,2025-02-05,LGBBROSLTD
7758.9,199,2025-02-05,LICMFGOLD
36.04,59307,2025-02-05,MAGNUM
136.05,32251,2025-02-05,MAKEINDIA
42.35,13127,2025-02-05,MALUPAPER
421.9,286721,2025-02-05,MAMATA
27.8,22789,2025-02-05,MANAKALUCO
62.27,175389,2025-02-05,MANALIPETC
154.56,21223,2025-02-05,MIDCAP
304.4,445921,2025-02-05,MIDHANI
109.75,1225,2025-02-05,MODIRUBBER
36.23,6950,2025-02-05,MOLOWVOL
22.03,380279,2025-02-05,MONIFTY500
2841.9,327625,2025-02-05,MPHASIS
43.65,36294,2025-02-05,MURUDCERA
290.05,71405,2025-02-05,MUTHOOTCAP
126.43,763353,2025-02-05,NAVKARCORP
219.46,297050,2025-02-05,NCLIND
2173.25,45632,2025-02-05,NEOGEN
2248.95,1475295,2025-02-05,NESTLEIND
253.84,798,2025-02-05,NETF
14817.5,57425,2025-02-05,NEULANDLAB
401.45,73588,2025-02-05,NITINSPIN
95.07,70647,2025-02-05,NRL
319.6,12226722,2025-02-05,NTPC
355.4,95963,2025-02-05,NUVOCO
14.87,631808,2025-02-05,NV20IETF
9.38,146733,2025-02-05,ORIENTALTL
148.5,2662,2025-02-05,PALASHSECU
461.55,2057,2025-02-05,PAVNAIND
14548.0,1414,2025-02-05,PGHH
22.31,2646316,2025-02-05,PHARMABEES
71.8,17178,2025-02-05,PLAZACABLE
443.4,81595,2025-02-05,PPL
310.9,119424,2025-02-05,PRECAM
1379.35,1371415,2025-02-05,PRESTIGE
519.8,85963,2025-02-05,PRICOLLTD
626.7,25432,2025-02-05,PSPPROJECT
2564.12,219,2025-02-05,QNIFTY
66.14,73322,2025-02-05,RADIANTCMS
230.65,29675,2025-02-05,RAMAPHO
11.78,6729623,2025-02-05,RAMASTEEL
170.85,8344739,2025-02-05,RBLBANK
537.7,637251,2025-02-05,REPRO
1742.65,72206,2025-02-05,ROLEXRINGS
226.82,6350,2025-02-05,RUBYMILLS
120.01,13549,2025-02-05,RUCHIRA
1842.5,347,2025-02-05,RVTH
32.64,28050,2025-02-05,SAGARDEEP
694.8,244669,2025-02-05,SAILIFE
20.25,34636,2025-02-05,SALSTEEL
1435.0,607,2025-02-05,SANDESH
286.2,4450,2025-02-05,SASTASUNDR
463.62,2252,2025-02-05,SBIETFIT
103.67,70,2025-02-05,SECMARK
28402.1,28456,2025-02-05,SHREECEM
37.63,55668,2025-02-05,SILGO
333.9,50628,2025-02-05,SIS
212.06,86358,2025-02-05,SMSPHARMA
514.95,20595,2025-02-05,SOMANYCERA
327.6,444192,2025-02-05,SPANDANA
2658.45,37422,2025-02-05,STYRENIX
414.4,46601,2025-02-05,SUPRAJIT
131.87,414253,2025-02-05,SUVEN
524.75,1209487,2025-02-05,SYRMA
6384.5,66079,2025-02-05,TATAELXSI
134.4,16958362,2025-02-05,TATASTEEL
4091.1,1693912,2025-02-05,TCS
1643.95,732652,2025-02-05,TEGA
891.05,575536,2025-02-05,TEJASNET
217.73,12223,2025-02-05,TREJHARA
90.22,137997,2025-02-05,UFO
16.97,280114,2025-02-05,VAISHALI
1816.8,25450,2025-02-05,VENKEYS
1160.0,848314,2025-02-05,VIJAYA
112.83,340231,2025-02-05,VINCOFE
124.98,4499,2025-02-05,WEIZMANIND
107.04,77238,2025-02-05,XCHANGING
1675.15,216379,2025-02-05,ZENTEC
415.6,81098,2025-02-05,AARTIDRUGS
27.08,1061,2025-02-05,ACEINTEG
505.4,3579029,2025-02-05,ADANIPOWER
1647.7,1238095,2025-02-05,AFFLE
521.8,1748997,2025-02-05,AMBUJACEM
242.4,93106,2025-02-05,APEX
1428.2,410540,2025-02-05,APLAPOLLO
323.55,458823,2025-02-05,APTUS
367.1,741701,2025-02-05,ARVIND
663.05,37010,2025-02-05,ASAHIINDIA
518.45,847775,2025-02-05,ASHAPURMIN
28.1,215254,2025-02-05,ASHIMASYN
443.65,68199,2025-02-05,ASKAUTOLTD
7531.65,6822,2025-02-05,ASTRAZEN
640.8,522792,2025-02-05,ATGL
1191.75,1184630,2025-02-05,AUROPHARMA
698.0,874642,2025-02-05,AVALON
482.95,101332,2025-02-05,AVL
115.97,6003,2025-02-05,AXISCETF
11381.9,101219,2025-02-05,BAJAJHLDNG
1224.04,1346,2025-02-05,BBETF0432
443.4,2275807,2025-02-05,BLS
5833.1,2074466,2025-02-05,BSE
77.47,786,2025-02-05,BSLSENETFG
43.73,15322,2025-02-05,BVCL
2198.95,156568,2025-02-05,CAPLIPOINT
696.0,33465,2025-02-05,CARYSIL
18.48,35107,2025-02-05,CCHHL
1348.85,5132426,2025-02-05,CDSL
14.46,95139,2025-02-05,CELEBRITY
551.35,21722,2025-02-05,CENTENKA
471.95,249831,2025-02-05,CIEINDIA
740.3,932172,2025-02-05,CONCOR
197.91,9096,2025-02-05,CROWN
1887.55,890914,2025-02-05,DALBHARAT
172.62,56168,2025-02-05,DCMSRIND
359.3,101849,2025-02-05,DREAMFOLKS
5417.2,442234,2025-02-05,EICHERMOT
439.35,491449,2025-02-05,EPACK
473.75,70528,2025-02-05,FDC
723.15,36285,2025-02-05,GENSOL
29.5,42745,2025-02-05,GINNIFILA
4.06,3277671,2025-02-05,GLOBE
1186.15,32398,2025-02-05,GMMPFAUDLR
352.9,12915,2025-02-05,GOCLCORP
8.85,149029,2025-02-05,GOYALALUM
168.35,44176,2025-02-05,GPTHEALTH
2028.2,142427,2025-02-05,GRAVITA
1199.35,58732,2025-02-05,GRINFRA
230.86,624305,2025-02-05,GRMOVER
133.56,51724,2025-02-05,GSLSU
684.75,14150,2025-02-05,GUJALKALI
262.42,166911,2025-02-05,HDFCNIFTY
163.47,772369,2025-02-05,HDFCSML250
189.89,15382,2025-02-05,HEXATRADEX
131.68,253132,2025-02-05,HITECH
319.05,45704,2025-02-05,HLEGLAS
53.82,5572161,2025-02-05,IFCI
608.15,253198,2025-02-05,INDGN
4415.4,670519,2025-02-05,INDIGO
23.18,215969,2025-02-05,INDOWIND
824.25,565176,2025-02-05,INTELLECT
791.9,972279,2025-02-05,IRCTC
130.37,14727,2025-02-05,ISFT
46.19,528711,2025-02-05,IT
624.15,33877,2025-02-05,ITDC
44.06,2124,2025-02-05,ITETFADD
38.56,141230,2025-02-05,JAYNECOIND
19.55,48118,2025-02-05,JHS
249.82,28695524,2025-02-05,JIOFIN
362.9,497431,2025-02-05,JKPAPER
452.55,49900,2025-02-05,KABRAEXTRU
2.57,109234,2025-02-05,KANANIIND
4408.05,1162274,2025-02-05,KAYNES
3895.05,396028,2025-02-05,KEI
145.5,714337,2025-02-05,KELLTONTEC
221.02,576264,2025-02-05,KESORAMIND
21.04,441241,2025-02-05,LOWVOLIETF
110.34,72252,2025-02-05,MANGALAM
269.96,3391589,2025-02-05,MARKSANS
58.77,232179,2025-02-05,MASPTOP50
2732.6,204972,2025-02-05,MASTEK
96.47,31932,2025-02-05,MAWANASUG
8.43,138264,2025-02-05,METAL
1118.5,2187710,2025-02-05,MFSL
1348.55,666704,2025-02-05,MGL
404.95,9004474,2025-02-05,MOBIKWIK
58.09,328776,2025-02-05,MOM100
198.74,152624,2025-02-05,MOSCHIP
94.08,54051,2025-02-05,MOVALUE
588.8,105514,2025-02-05,MSTCLTD
37.95,359041,2025-02-05,MUKKA
15.15,196845,2025-02-05,MULTICAP
35.37,18060,2025-02-05,NAGREEKEXP
1121.4,840446,2025-02-05,NEWGEN
36.65,4508,2025-02-05,NEXT30ADD
174.32,6478731,2025-02-05,NYKAA
71.76,998125,2025-02-05,ONMOBILE
45795.15,96888,2025-02-05,PAGEIND
15.71,6779888,2025-02-05,PCJEWELLER
494.05,32819,2025-02-05,PDSL
6189.45,342294,2025-02-05,PERSISTENT
37.78,598906,2025-02-05,PFS
900.85,657460,2025-02-05,PNBHOUSING
563.1,341265,2025-02-05,PNGJL
656.5,10076439,2025-02-05,QUADFUTURE
647.05,308016,2025-02-05,QUESS
321.2,94048,2025-02-05,RACE
813.15,5028,2025-02-05,RACLGEAR
17.29,127055,2025-02-05,RANASUG
1431.25,5769,2025-02-05,RANEHOLDIN
137.93,340358,2025-02-05,RELTD
244.8,130479,2025-02-05,RESPONIND
86.0,28821,2025-02-05,RKEC
2476.55,21654,2025-02-05,RPGLIFE
1223.7,74601,2025-02-05,RRKABEL
309.8,6491,2025-02-05,SAHYADRI
204.13,148922,2025-02-05,SAKSOFT
460.05,236406,2025-02-05,SARDAEN
20.53,3501518,2025-02-05,SBC
115.82,4451,2025-02-05,SBIETFCON
1469.15,791375,2025-02-05,SBILIFE
109.7,1244290,2025-02-05,SDBL
35.03,16395,2025-02-05,SELMC
61.96,31100,2025-02-05,SIGIND
534.2,87545,2025-02-05,SOLARA
213.71,299764,2025-02-05,STARCEMENT
2253.25,16189,2025-02-05,SUNCLAY
258.05,228311,2025-02-05,SURYAROSNI
1130.4,230325,2025-02-05,SUVENPHAR
424.65,531133,2025-02-05,TAJGVK
562.5,573847,2025-02-05,TANLA
1109.05,658156,2025-02-05,TECHNOE
2982.5,309813,2025-02-05,TIINDIA
3490.9,2165947,2025-02-05,TITAN
79.88,250835,2025-02-05,TNPETRO
34.55,230837,2025-02-05,TREL
5749.95,1428644,2025-02-05,TRENT
194.47,110914,2025-02-05,UGROCAP
119.22,32829349,2025-02-05,UNIONBANK
459.25,2666,2025-02-05,UNITEDTEA
665.2,18356,2025-02-05,UNIVCABLES
417.5,622,2025-02-05,URAVIDEF
3731.3,493,2025-02-05,VHL
1771.35,69676,2025-02-05,VINATIORGA
226.73,74691,2025-02-05,WANBURY
19.42,80955575,2025-02-05,YESBANK
7.95,430101,2025-02-05,ZEELEARN
104.65,78617,2025-02-05,ZIMLAB
30.67,3376401,2025-02-05,3IINFOLTD
99.66,15899,2025-02-05,AAATECH
636.3,315596,2025-02-05,AARTIPHARM
124.78,7118,2025-02-05,AARVI
5744.95,699315,2025-02-05,ABB
51.17,483473,2025-02-05,ABSLBANETF
88.38,13287,2025-02-05,AHLADA
117.39,21513,2025-02-05,ALPA
89.6,124986,2025-02-05,ANDHRSUGAR
2832.15,20525,2025-02-05,ANUP
356.75,59455,2025-02-05,APCOTEXIND
122.65,21600,2025-02-05,ATAM
11.83,319035,2025-02-05,BAIDFIN
1736.75,30923,2025-02-05,BALAMINES
2824.9,179435,2025-02-05,BALKRISIND
508.3,3954,2025-02-05,BANKETF
1368.75,84644,2025-02-05,BATAINDIA
1215.15,667081,2025-02-05,BDL
37.38,21819,2025-02-05,BEARDSELL
