ClsPric,TtlTradgVol,TradDt,TckrSymb
1701.35,156024,2025-01-03,AAVAS
635.5,104702,2025-01-03,AWHCL
212.69,4118,2025-01-03,CONSOFINVT
300.55,677267,2025-01-03,VPRPL
254.85,2651163,2025-01-03,PPLPHARMA
5441.4,32166,2025-01-03,BASF
252.75,326944,2025-01-03,EXICOM
115.63,232166,2025-01-03,GEOJITFSL
560.7,9640,2025-01-03,HINDCOMPOS
1828.65,246250,2025-01-03,HYUNDAI
721.9,3125813,2025-01-03,TANLA
1231.35,46658,2025-01-03,BIRLACORPN
21.76,289594,2025-01-03,GENUSPAPER
183.04,627089,2025-01-03,GPPL
322.05,1374934,2025-01-03,PNCINFRA
203.57,627199,2025-01-03,SEQUENT
420.1,1275032,2025-01-03,AARTIIND
7.64,2386291,2025-01-03,GANGAFORGE
1642.9,267394,2025-01-03,WABAG
514.0,49637,2025-01-03,VRLLOG
23.45,2857870,2025-01-03,SUBEXLTD
1071.55,92982,2025-01-03,SUNDRMFAST
633.85,227251,2025-01-03,AKUMS
1939.1,441187,2025-01-03,IKS
672.4,21086,2025-01-03,RUSTOMJEE
210.92,249124,2025-01-03,MON100
271.65,18644,2025-01-03,NAHARPOLY
72.8,4385304,2025-01-03,NETWORK18
42.73,108447,2025-01-03,GENCON
278.55,12307172,2025-01-03,GREAVESCOT
957.85,1702255,2025-01-03,JINDALSTEL
28.02,1122,2025-01-03,KHANDSE
280.1,3942,2025-01-03,TAINWALCHM
761.75,70308,2025-01-03,WONDERLA
806.65,29042,2025-01-03,ZOTA
128.11,90416,2025-01-03,SSDL
6800.15,149381,2025-01-03,ABB
3660.35,518,2025-01-03,BANARISUG
242.82,53899,2025-01-03,SETF10GILT
174.41,20807,2025-01-03,AHLEAST
1390.55,67049,2025-01-03,CARERATING
131.55,97900,2025-01-03,FOCUS
38.15,88661,2025-01-03,BSE500IETF
20.6,901356,2025-01-03,MOKSH
49.5,472007,2025-01-03,TCLCONS
512.05,64217,2025-01-03,AVL
376.3,87841,2025-01-03,AVG
8099.3,33890,2025-01-03,DYNAMATECH
4131.25,9639,2025-01-03,INGERRAND
51.97,109326,2025-01-03,MIDSMALL
68.96,25347,2025-01-03,BSLGOLDETF
170.65,7275,2025-01-03,APCL
443.7,969682,2025-01-03,ASHAPURMIN
57.78,590369,2025-01-03,BASML
27.53,14724691,2025-01-03,JYOTISTRUC
2943.0,14090,2025-01-03,TIIL
138.36,23351832,2025-01-03,TATASTEEL
894.4,73662,2025-01-03,POCL
119.48,4080,2025-01-03,AXISCETF
1701.1,1563600,2025-01-03,BAJAJFINSV
28.28,711610,2025-01-03,ALPL30IETF
336.05,34711,2025-01-03,LOKESHMACH
151.19,3334,2025-01-03,AXISHCETF
1068.05,132934,2025-01-03,HOMEFIRST
132.26,14735,2025-01-03,KRITINUT
47.82,3403249,2025-01-03,PAISALO
551.1,13619711,2025-01-03,SAREGAMA
440.95,9748,2025-01-03,RANEENGINE
41.95,338510,2025-01-03,SADHNANIQ
1958.3,253633,2025-01-03,COROMANDEL
108.29,15718749,2025-01-03,DHANI
57.52,327342,2025-01-03,DWARKESH
514.15,436461,2025-01-03,GUJGASLTD
25.4,17367,2025-01-03,HDFCNIF100
1066.55,309080,2025-01-03,UNOMINDA
17.86,2675,2025-01-03,ORTINGLOBE
879.1,955371,2025-01-03,ANANTRAJ
287.9,64564,2025-01-03,FLAIR
216.6,5008216,2025-01-03,IRCON
936.5,203282,2025-01-03,KSCL
1682.45,647193,2025-01-03,UNITDSPR
153.03,88839,2025-01-03,SATIN
1038.25,48598,2025-01-03,DYCL
38.06,327664,2025-01-03,ATL
495.3,2569,2025-01-03,DIAMINESQ
177.88,28173,2025-01-03,ENIL
1089.1,153743,2025-01-03,MEDANTA
40.38,24700616,2025-01-03,HCC
2869.25,517777,2025-01-03,MPHASIS
11.18,341130,2025-01-03,ACCURACY
1790.0,29635,2025-01-03,ALKYLAMINE
748.35,267956,2025-01-03,BIKAJI
133.77,2800350,2025-01-03,GARUDA
1139.95,58188,2025-01-03,GOKEX
179.92,270533,2025-01-03,GULPOLY
243.9,7272,2025-01-03,HITECHCORP
609.45,883434,2025-01-03,LICHSGFIN
105.9,177361,2025-01-03,TPLPLASTEH
437.6,59970,2025-01-03,BARBEQUE
