ClsPric,TtlTradgVol,TradDt,TckrSymb
171.82,118069,2025-02-27,20MICRONS
1010.15,622537,2025-02-27,360ONE
24.59,355850,2025-02-27,3IINFOLTD
26467.1,5482,2025-02-27,3MINDIA
354.55,15340,2025-02-27,5PAISA
727.55,356498,2025-02-27,63MOONS
80.6,161575,2025-02-27,ABINFRA
80.7,28146,2025-02-27,AAATECH
383.15,987652,2025-02-27,AADHARHFC
8.5,64931,2025-02-27,AAKASH
39.13,50496,2025-02-27,AAREYDRUGS
357.05,26406,2025-02-27,AARON
369.95,114054,2025-02-27,AARTIDRUGS
395.85,1108424,2025-02-27,AARTIIND
740.25,481156,2025-02-27,AARTIPHARM
439.5,29023,2025-02-27,AARTISURF
106.54,8140,2025-02-27,AARVI
1690.35,242339,2025-02-27,AAVAS
5144.7,541660,2025-02-27,ABB
29963.75,33985,2025-02-27,ABBOTINDIA
49.0,6,2025-02-27,ABMINTLLTD
1825.3,216303,2025-02-27,ACC
1310.95,8013,2025-02-27,ACCELYA
8.42,86205,2025-02-27,ACCURACY
23.48,1313,2025-02-27,ACEINTEG
194.45,763635,2025-02-27,ACMESOLAR
1112.5,181247,2025-02-27,ACE
661.7,1109229,2025-02-27,ADANIENSOL
2110.95,941950,2025-02-27,ADANIENT
811.75,5612214,2025-02-27,ADANIGREEN
1078.95,1819078,2025-02-27,ADANIPORTS
497.25,8836834,2025-02-27,ADANIPOWER
580.75,1468847,2025-02-27,ATGL
245.75,1464119,2025-02-27,AWL
233.75,66449,2025-02-27,ADFFOODS
630.55,465022,2025-02-27,ABSLAMC
157.67,10317835,2025-02-27,ABCAPITAL
242.3,1911173,2025-02-27,ABFRL
1847.0,186589,2025-02-27,ABREL
413.5,62741,2025-02-27,AVL
76.09,384561,2025-02-27,BSLGOLDETF
25.97,121265,2025-02-27,BSLNIFTY
857.75,25848,2025-02-27,ADORWELD
17.3,13945,2025-02-27,ADROITINFO
275.2,261388,2025-02-27,ADVENZYMES
57.94,38568,2025-02-27,ADVANIHOTR
764.3,1677438,2025-02-27,AEGISLOG
183.91,698880,2025-02-27,AEROFLEX
817.75,186804,2025-02-27,AETHER
442.65,1196551,2025-02-27,AFCONS
1459.95,141658,2025-02-27,AFFLE
435.05,9961,2025-02-27,AFFORDABLE
909.5,28848,2025-02-27,AGARIND
655.55,143613,2025-02-27,AGI
817.1,15331,2025-02-27,AGIIL
157.17,5389,2025-02-27,AGRITECH
31.57,57173,2025-02-27,AGROPHOS
808.35,35045,2025-02-27,ATFL
67.86,28757,2025-02-27,AHLADA
