ClsPric,TtlTradgVol,TradDt,TckrSymb
206.81,164514,2025-04-01,20MICRONS
67.9,5539,2025-04-01,21STCENMGM
888.15,529235,2025-04-01,360ONE
90.25,1696,2025-04-01,GOLD360
21.83,679150,2025-04-01,3IINFOLTD
28231.6,3199,2025-04-01,3MINDIA
37.78,2487,2025-04-01,3PLAND
372.15,41201,2025-04-01,5PAISA
812.65,97986,2025-04-01,63MOONS
94.17,45552,2025-04-01,ABINFRA
14.21,243737,2025-04-01,A2ZINFRA
75.18,51673,2025-04-01,AAATECH
423.3,216205,2025-04-01,AADHARHFC
7.78,125397,2025-04-01,AAKASH
36.86,19308,2025-04-01,AAREYDRUGS
342.2,5299,2025-04-01,AARON
343.1,197327,2025-04-01,AARTIDRUGS
391.15,888899,2025-04-01,AARTIIND
753.55,351016,2025-04-01,AARTIPHARM
417.9,12177,2025-04-01,AARTISURF
101.88,12991,2025-04-01,AARVI
2086.05,195308,2025-04-01,AAVAS
5399.15,380081,2025-04-01,ABB
30318.0,6596,2025-04-01,ABBOTINDIA
43.97,725,2025-04-01,ABMINTLLTD
1952.2,183723,2025-04-01,ACC
1276.95,8847,2025-04-01,ACCELYA
7.78,119622,2025-04-01,ACCURACY
23.16,10224,2025-04-01,ACEINTEG
191.84,1621432,2025-04-01,ACMESOLAR
1256.1,132521,2025-04-01,ACE
866.35,1899810,2025-04-01,ADANIENSOL
2335.25,501942,2025-04-01,ADANIENT
919.15,3393666,2025-04-01,ADANIGREEN
1174.75,1584541,2025-04-01,ADANIPORTS
504.7,2358973,2025-04-01,ADANIPOWER
592.15,1551248,2025-04-01,ATGL
265.5,2571238,2025-04-01,AWL
243.21,78558,2025-04-01,ADFFOODS
641.4,133536,2025-04-01,ABSLAMC
184.03,3470386,2025-04-01,ABCAPITAL
258.2,1511871,2025-04-01,ABFRL
1970.15,786441,2025-04-01,ABREL
443.6,29727,2025-04-01,AVL
81.24,449251,2025-04-01,BSLGOLDETF
26.72,6585970,2025-04-01,BSLNIFTY
