ClsPric,TtlTradgVol,TradDt,TckrSymb
1862.85,536053,2025-01-16,IKS
631.6,15296,2025-01-16,RUSTOMJEE
200.49,690237,2025-01-16,MON100
241.9,18098,2025-01-16,NAHARPOLY
56.65,7054648,2025-01-16,NETWORK18
629.35,229402,2025-01-16,AKUMS
20.35,2176890,2025-01-16,SUBEXLTD
1062.5,46143,2025-01-16,SUNDRMFAST
1639.15,46821,2025-01-16,AAVAS
615.75,84441,2025-01-16,AWHCL
196.97,2489,2025-01-16,CONSOFINVT
5068.35,23207,2025-01-16,BASF
236.95,248115,2025-01-16,EXICOM
103.45,313630,2025-01-16,GEOJITFSL
499.3,6990,2025-01-16,HINDCOMPOS
1817.1,542776,2025-01-16,HYUNDAI
261.45,634609,2025-01-16,VPRPL
234.4,1747164,2025-01-16,PPLPHARMA
895.95,208685,2025-01-16,IMFA
68.73,57280,2025-01-16,UTINEXT50
605.05,22506,2025-01-16,LANDMARK
44.16,16984,2025-01-16,MALUPAPER
769.5,216775,2025-01-16,ABSLAMC
223.35,11242110,2025-01-16,AEROFLEX
2905.2,118181,2025-01-16,TIMKEN
366.4,1935234,2025-01-16,PCBL
2382.05,3121,2025-01-16,LUMAXIND
998.45,23872,2025-01-16,NESCO
475.85,128739,2025-01-16,CIEINDIA
5146.15,2655,2025-01-16,ESABINDIA
1155.0,113934,2025-01-16,GALAPREC
10.98,55489,2025-01-16,GVPTECH
257.72,146417,2025-01-16,HDFCNIFTY
1134.15,905289,2025-01-16,SIGNATURE
90.07,348911,2025-01-16,SILVERETF
304.35,4921,2025-01-16,SAHYADRI
153.7,101226,2025-01-16,INDOAMIN
1137.8,264657,2025-01-16,BRIGADE
1249.6,370579,2025-01-16,CARBORUNIV
368.6,60999,2025-01-16,STANLEY
226.82,96636,2025-01-16,20MICRONS
27298.1,12359,2025-01-16,ABBOTINDIA
3496.4,21403,2025-01-16,AIAENG
326.8,7457,2025-01-16,DPWIRES
741.05,22049,2025-01-16,GUJALKALI
57.42,5643,2025-01-16,SPLIL
1687.65,2334315,2025-01-16,TECHM
811.45,1951897,2025-01-16,INDHOTEL
10.3,210381,2025-01-16,ORIENTALTL
1315.8,39123,2025-01-16,RRKABEL
389.7,297716,2025-01-16,JSFB
119.36,1371782,2025-01-16,JMFINANCIL
482.25,68669,2025-01-16,KABRAEXTRU
126.23,43727,2025-01-16,KOKUYOCMLN
180.52,6929944,2025-01-16,GAIL
59.04,23489,2025-01-16,GSEC5IETF
107.86,330948,2025-01-16,SDBL
696.8,301787,2025-01-16,TIPSMUSIC
399.65,160755,2025-01-16,PRINCEPIPE
1282.1,2453628,2025-01-16,CHOLAFIN
2365.9,158998,2025-01-16,DEEPAKNTR
1052.15,526202,2025-01-16,LIQUIDADD
868.26,3184,2025-01-16,SENSEXIETF
654.65,181007,2025-01-16,INDIASHLTR
629.35,16313,2025-01-16,SHANKARA
104.88,1125639,2025-01-16,JTLIND
12092.3,551211,2025-01-16,MARUTI
104.31,30870,2025-01-16,ALKALI
564.35,4401,2025-01-16,CHEMBOND
14.87,368914,2025-01-16,NV20IETF
652.9,99258,2025-01-16,SUNTV
452.75,27300,2025-01-16,TMB
28.99,325372,2025-01-16,UDAICEMENT
202.36,7530,2025-01-16,VSTL
252.95,292101,2025-01-16,WALCHANNAG
43.11,1174428,2025-01-16,PENINLAND
553.7,10537,2025-01-16,BESTAGRO
296.25,137788,2025-01-16,CSLFINANCE
279.5,2628164,2025-01-16,EIEL
54.7,44557,2025-01-16,VINEETLAB
732.25,207314,2025-01-16,KRN
198.63,8461905,2025-01-16,NATIONALUM
2193.4,88969,2025-01-16,DATAPATTNS
729.75,3976,2025-01-16,GANDHITUBE
1245.75,30652,2025-01-16,HIRECT
67.88,13336,2025-01-16,TARMAT
299.4,13094,2025-01-16,VENUSREM
109.17,18950087,2025-01-16,VMM
68.95,2626,2025-01-16,RELIABLE
95.24,19512,2025-01-16,SHIVAMILLS
121.02,43326,2025-01-16,MENONBE
70.75,44320,2025-01-16,AVTNPL
451.5,2717559,2025-01-16,BLS
522.4,2718298,2025-01-16,DABUR
67.35,438219,2025-01-16,GOLDSHARE
551.35,10031,2025-01-16,RAMRAT
765.6,16330,2025-01-16,JINDALPHOT
1000.15,64283,2025-01-16,APLLTD
2485.5,1609570,2025-01-16,ANGELONE
23.21,66626,2025-01-16,CENTEXT
2544.9,254479,2025-01-16,DOMS
1738.55,25152,2025-01-16,EPIGRAL
491.8,25277,2025-01-16,UFLEX
333.45,7230,2025-01-16,KILITCH
15.8,49614,2025-01-16,LIBAS
28.22,320413,2025-01-16,MGEL
2338.65,234,2025-01-16,GKWLIMITED
35.68,37650,2025-01-16,PEARLPOLY
201.13,1463241,2025-01-16,SCI
122.11,29396,2025-01-16,KUANTUM
114.21,2020356,2025-01-16,EDELWEISS
118.25,171193,2025-01-16,FOODSIN
2.47,29845,2025-01-16,HAVISHA
227.47,1017110,2025-01-16,NLCINDIA
2067.1,4712,2025-01-16,RPGLIFE
12.59,21172,2025-01-16,BINANIIND
856.95,748685,2025-01-16,EMSLIMITED
134.9,13698,2025-01-16,PRITI
279.3,1930471,2025-01-16,RELINFRA
360.15,498654,2025-01-16,SANATHAN
391.4,127952,2025-01-16,IOLCP
1071.55,456173,2025-01-16,ARE&M
380.3,578900,2025-01-16,CAPACITE
58.13,1252837,2025-01-16,FMCGIETF
931.45,46284,2025-01-16,SPAL
89.42,65769,2025-01-16,ABINFRA
909.4,20618,2025-01-16,DYCL
147.83,98479,2025-01-16,SATIN
125.01,319234,2025-01-16,ALEMBICLTD
992.3,7956,2025-01-16,HAPPYFORGE
296.15,10061,2025-01-16,STARTECK
843.9,8410,2025-01-16,TATVA
203.46,70443,2025-01-16,TVTODAY
222.22,51948,2025-01-16,UGROCAP
67.17,233607,2025-01-16,ONMOBILE
11517.35,4228,2025-01-16,ZFCVINDIA
231.06,134581,2025-01-16,SHALBY
23.61,319938,2025-01-16,INDOWIND
224.96,21759,2025-01-16,KEYFINSERV
82.89,7937,2025-01-16,KHAITANLTD
557.8,1402881,2025-01-16,LAURUSLABS
102.07,389118,2025-01-16,GROWWLIQID
405.65,588867,2025-01-16,TRIVENI
309.95,30926,2025-01-16,SHREEPUSHK
45.83,305866,2025-01-16,INDORAMA
39.33,647865,2025-01-16,DEN
195.42,5711244,2025-01-16,FEDERALBNK
50.15,18625,2025-01-16,HDFCNIFBAN
1307.5,24456,2025-01-16,XPROINDIA
879.5,3680,2025-01-16,RBL
1228.55,241980,2025-01-16,JYOTICNC
378.85,6923722,2025-01-16,COALINDIA
1183.99,10971,2025-01-16,EBBETF0433
1461.55,189589,2025-01-16,GLENMARK
404.7,108875,2025-01-16,SUPRAJIT
1134.9,424,2025-01-16,GROBTEA
1268.1,450904,2025-01-16,UNIMECH
516.05,27789,2025-01-16,SOTL
546.1,1797526,2025-01-16,IGIL
392.65,407140,2025-01-16,JYOTHYLAB
2676.7,4370,2025-01-16,KDDL
154.14,26495,2025-01-16,MIDCAP
37.33,20370,2025-01-16,MAGNUM
1681.45,1031,2025-01-16,NGLFINE
1589.85,47923,2025-01-16,DPABHUSHAN
9.12,153746,2025-01-16,GOYALALUM
641.4,24198675,2025-01-16,HDFCLIFE
307.35,107330,2025-01-16,TIRUMALCHM
505.05,5679,2025-01-16,UNITEDTEA
1467.55,85068,2025-01-16,RAINBOW
387.8,177683,2025-01-16,RPTECH
1550.3,155260,2025-01-16,IPCALAB
854.25,48266,2025-01-16,AETHER
341.05,18979,2025-01-16,HLEGLAS
42.94,8347158,2025-01-16,UCOBANK
122.73,5194387,2025-01-16,ZEEL
40.28,659136,2025-01-16,SHIVAMAUTO
2725.3,238405,2025-01-16,BALKRISIND
98.25,14493,2025-01-16,BHARATGEAR
82.8,500995,2025-01-16,DCW
364.6,127484,2025-01-16,DREAMFOLKS
335.6,105476,2025-01-16,GREENPANEL
650.65,3583,2025-01-16,INDNIPPON
