ClsPric,TtlTradgVol,TradDt,TckrSymb
185.35,203266,2025-01-28,20MICRONS
391.1,2004271,2025-01-28,AADHARHFC
43.74,187629,2025-01-28,ABAN
169.01,7603826,2025-01-28,ABCAPITAL
747.6,1860951,2025-01-28,ADANIENSOL
251.8,135541,2025-01-28,ADFFOODS
998.2,52286,2025-01-28,ADORWELD
499.95,25663,2025-01-28,AFFORDABLE
41.13,2357828,2025-01-28,ALLCARGO
677.3,28191,2025-01-28,AMRUTANJAN
118.93,9575209,2025-01-28,APOLLO
291.0,215567,2025-01-28,ARTEMISMED
56.94,592686,2025-01-28,ASIANTILES
17.62,42031,2025-01-28,ASTRON
30.71,713801,2025-01-28,ATL
1715.0,6566,2025-01-28,AUTOAXLES
68.08,143520,2025-01-28,AXISGOLD
501.43,1017663,2025-01-28,BANKBEES
192.62,1828,2025-01-28,BBTCL
1475.1,84240,2025-01-28,BECTORFOOD
107.89,1468125,2025-01-28,BEPL
519.05,1562273,2025-01-28,BSOFT
175.59,1302141,2025-01-28,CGCL
80.72,4177576,2025-01-28,CPSEETF
261.25,31822,2025-01-28,CSLFINANCE
94.37,68655,2025-01-28,DCM
1185.05,127537,2025-01-28,DCMSHRIRAM
1118.7,848062,2025-01-28,DEEPAKFERT
190.86,22419,2025-01-28,EIFFL
157.81,2426812,2025-01-28,ENGINERSIN
209.65,1121630,2025-01-28,EPL
44.13,113315,2025-01-28,FIBERWEB
2307.15,19964,2025-01-28,GALAXYSURF
1567.45,104492,2025-01-28,GANECOS
82.85,97625,2025-01-28,GEEKAYWIRE
299.1,1602162,2025-01-28,GENUSPOWER
8681.6,32579,2025-01-28,GILLETTE
4366.15,63682,2025-01-28,GODFRYPHLP
10.28,80818,2025-01-28,GVPTECH
87.27,239898,2025-01-28,HDFCSILVER
401.9,508691,2025-01-28,HERITGFOOD
530.7,2711,2025-01-28,IFBAGRO
753.7,2281702,2025-01-28,INDHOTEL
514.15,2681319,2025-01-28,INDIANB
1195.25,46410,2025-01-28,INDIGOPNTS
134.93,7370291,2025-01-28,INOXWIND
187.88,10868685,2025-01-28,IRCON
8089.55,9089,2025-01-28,IWEL
130.85,988949,2025-01-28,JAIBALAJI
128.85,2431748,2025-01-28,JAICORPLTD
1362.5,175336,2025-01-28,JBMA
841.1,855671,2025-01-28,JINDALSTEL
34.81,50777,2025-01-28,JISLDVREQS
556.8,66874,2025-01-28,JITFINFRA
422.1,759702,2025-01-28,JSFB
39.33,205938,2025-01-28,KCPSUGIND
595.6,676376,2025-01-28,KIMS
649.8,227711,2025-01-28,KSB
854.8,64016,2025-01-28,KSL
928.95,36757,2025-01-28,KSOLVES
1181.75,42603,2025-01-28,LGBBROSLTD
7317.25,311,2025-01-28,LICMFGOLD
34.29,102251,2025-01-28,MAGNUM
129.54,29764,2025-01-28,MAKEINDIA
40.18,14811,2025-01-28,MALUPAPER
400.7,823044,2025-01-28,MAMATA
25.98,36119,2025-01-28,MANAKALUCO
56.78,235940,2025-01-28,MANALIPETC
146.22,32868,2025-01-28,MIDCAP
304.75,311816,2025-01-28,MIDHANI
108.06,3023,2025-01-28,MODIRUBBER
35.26,14500,2025-01-28,MOLOWVOL
21.0,1043781,2025-01-28,MONIFTY500
2883.75,843006,2025-01-28,MPHASIS
42.27,32634,2025-01-28,MURUDCERA
287.35,19978,2025-01-28,MUTHOOTCAP
127.09,1108080,2025-01-28,NAVKARCORP
196.27,127570,2025-01-28,NCLIND
1687.8,76215,2025-01-28,NEOGEN
2156.3,721033,2025-01-28,NESTLEIND
245.21,5130,2025-01-28,NETF
13230.05,60248,2025-01-28,NEULANDLAB
386.05,325256,2025-01-28,NITINSPIN
90.1,142815,2025-01-28,NRL
318.25,22008929,2025-01-28,NTPC
333.15,125486,2025-01-28,NUVOCO
14.59,632287,2025-01-28,NV20IETF
9.82,722327,2025-01-28,ORIENTALTL
131.97,5476,2025-01-28,PALASHSECU
468.25,5901,2025-01-28,PAVNAIND
14156.75,3809,2025-01-28,PGHH
21.25,5314971,2025-01-28,PHARMABEES
70.17,26507,2025-01-28,PLAZACABLE
413.65,82443,2025-01-28,PPL
271.55,265851,2025-01-28,PRECAM
1271.1,1026594,2025-01-28,PRESTIGE
481.5,480642,2025-01-28,PRICOLLTD
634.95,95637,2025-01-28,PSPPROJECT
2486.49,626,2025-01-28,QNIFTY
66.83,243577,2025-01-28,RADIANTCMS
194.38,26169,2025-01-28,RAMAPHO
11.7,11167772,2025-01-28,RAMASTEEL
155.56,12519433,2025-01-28,RBLBANK
477.05,9794,2025-01-28,REPRO
1733.45,10430,2025-01-28,ROLEXRINGS
216.95,46533,2025-01-28,RUBYMILLS
114.67,32800,2025-01-28,RUCHIRA
