ClsPric,TtlTradgVol,TradDt,TckrSymb
190.32,45504,2025-04-09,20MICRONS
71.4,1802,2025-04-09,21STCENMGM
808.55,554023,2025-04-09,360ONE
89.75,2715,2025-04-09,GOLD360
93.83,7144,2025-04-09,SILVER360
21.42,220986,2025-04-09,3IINFOLTD
28028.1,1022,2025-04-09,3MINDIA
40.52,5914,2025-04-09,3PLAND
365.5,18818,2025-04-09,5PAISA
692.0,179804,2025-04-09,63MOONS
82.29,65149,2025-04-09,ABINFRA
13.27,153788,2025-04-09,A2ZINFRA
75.97,8514,2025-04-09,AAATECH
459.4,993387,2025-04-09,AADHARHFC
7.97,70808,2025-04-09,AAKASH
48.03,28853,2025-04-09,AAREYDRUGS
355.0,7169,2025-04-09,AARON
322.4,72004,2025-04-09,AARTIDRUGS
357.75,655151,2025-04-09,AARTIIND
624.4,949811,2025-04-09,AARTIPHARM
423.05,5369,2025-04-09,AARTISURF
98.45,5980,2025-04-09,AARVI
2043.7,126793,2025-04-09,AAVAS
5036.2,353532,2025-04-09,ABB
29108.05,5194,2025-04-09,ABBOTINDIA
49.02,5294,2025-04-09,ABMINTLLTD
1986.7,94795,2025-04-09,ACC
1254.25,3133,2025-04-09,ACCELYA
8.0,76682,2025-04-09,ACCURACY
23.43,4515,2025-04-09,ACEINTEG
195.48,372934,2025-04-09,ACMESOLAR
1194.6,162046,2025-04-09,ACE
837.4,1026681,2025-04-09,ADANIENSOL
2236.9,1001633,2025-04-09,ADANIENT
860.75,2518172,2025-04-09,ADANIGREEN
1131.8,1537177,2025-04-09,ADANIPORTS
508.45,1863371,2025-04-09,ADANIPOWER
579.4,348619,2025-04-09,ATGL
271.7,933340,2025-04-09,AWL
218.77,62235,2025-04-09,ADFFOODS
619.9,242609,2025-04-09,ABSLAMC
181.95,5739540,2025-04-09,ABCAPITAL
246.3,1437336,2025-04-09,ABFRL
1713.9,239378,2025-04-09,ABREL
416.7,34531,2025-04-09,AVL
79.22,45427,2025-04-09,BSLGOLDETF
25.82,114737,2025-04-09,BSLNIFTY
852.45,11208,2025-04-09,ADORWELD
11.07,23128,2025-04-09,ADROITINFO
271.15,90260,2025-04-09,ADVENZYMES
58.37,23153,2025-04-09,ADVANIHOTR
772.05,488526,2025-04-09,AEGISLOG
162.96,1203677,2025-04-09,AEROFLEX
816.4,15139,2025-04-09,AETHER
422.5,691027,2025-04-09,AFCONS
1401.7,355912,2025-04-09,AFFLE
380.9,5667,2025-04-09,AFFORDABLE
954.5,10199,2025-04-09,AGARIND
732.35,78344,2025-04-09,AGI
774.95,120594,2025-04-09,AGIIL
132.94,7463,2025-04-09,AGRITECH
30.49,18502,2025-04-09,AGROPHOS
59.79,5187,2025-04-09,AHLADA
827.45,28798,2025-04-09,AHLUCONT
3106.5,45430,2025-04-09,AIAENG
53.46,32589,2025-04-09,GOLDTECH
26.42,133700,2025-04-09,AIRAN
95.19,3301,2025-04-09,AIROLAM
2470.15,44392,2025-04-09,AJANTPHARM
601.95,91314,2025-04-09,AJAXENGG
802.75,56128,2025-04-09,AJMERA
6.13,1751110,2025-04-09,AJOONI
25.8,1400,2025-04-09,AKASH
12.15,29258,2025-04-09,AKG
79.09,662873,2025-04-09,AFIL
10.03,582497,2025-04-09,AKSHOPTFBR
206.64,2812,2025-04-09,AKSHARCHEM
428.85,329263,2025-04-09,AKUMS
3337.65,12663,2025-04-09,AKZOINDIA
14.79,174354,2025-04-09,ALANKIT
775.05,4801,2025-04-09,ALBERTDAVD
95.44,458965,2025-04-09,ALEMBICLTD
840.3,73544,2025-04-09,APLLTD
621.45,9258,2025-04-09,ALICON
940.95,106307,2025-04-09,ALIVUS
80.15,8804,2025-04-09,ALKALI
4838.85,69215,2025-04-09,ALKEM
1677.3,24158,2025-04-09,ALKYLAMINE
54.77,130415,2025-04-09,ACLGATI
27.26,1512574,2025-04-09,ALLCARGO
23.54,166417,2025-04-09,ATL
944.75,4069,2025-04-09,ALLDIGI
312.75,101794,2025-04-09,ABDL
179.57,122324,2025-04-09,ADSL
23.69,245651,2025-04-09,ALMONDZ
15.35,4048697,2025-04-09,ALOKINDS
101.84,31581,2025-04-09,ALPA
968.55,345174,2025-04-09,ARE&M
6159.4,390920,2025-04-09,AMBER
26.87,4409,2025-04-09,AMBICAAGAR
1385.6,5445,2025-04-09,AMBIKCO
547.8,4262360,2025-04-09,AMBUJACEM
45.42,8918,2025-04-09,AMDIND
2132.7,220792,2025-04-09,AMIORG
208.59,3615,2025-04-09,AMNPLST
46.34,23248,2025-04-09,AMJLAND
635.9,9384,2025-04-09,AMRUTANJAN
1768.75,59565,2025-04-09,ANANDRATHI
415.4,1347287,2025-04-09,ANANTRAJ
53.36,13399,2025-04-09,ACL
69.68,62751,2025-04-09,ANDHRAPAP
67.61,86361,2025-04-09,ANDHRSUGAR
2228.4,798164,2025-04-09,ANGELONE
108.29,5891,2025-04-09,APCL
15.83,93469,2025-04-09,ANMOL
1.02,229767,2025-04-09,ANTGRAPHIC
499.2,53012,2025-04-09,AWHCL
167.68,18461,2025-04-09,ANUHPHR
713.45,851188,2025-04-09,ANURAS
1002.86,533963,2025-04-09,AONELIQUID
10.26,216605,2025-04-09,AONETOTAL
4817.3,83742,2025-04-09,APARINDS
328.35,9627,2025-04-09,APCOTEXIND
201.27,54845,2025-04-09,APEX
1474.4,599488,2025-04-09,APLAPOLLO
6834.1,680834,2025-04-09,APOLLOHOSP
111.56,2388897,2025-04-09,APOLLO
397.0,61039,2025-04-09,APOLLOPIPE
1211.45,949,2025-04-09,APOLSINHOT
407.8,844827,2025-04-09,APOLLOTYRE
114.76,194613,2025-04-09,APTECHT
299.7,216659,2025-04-09,APTUS
577.9,460175,2025-04-09,ACI
77.97,6992,2025-04-09,ADL
83.08,23515,2025-04-09,ARCHIDPLY
17.57,104298,2025-04-09,ARCHIES
248.35,10681,2025-04-09,ARIES
70.22,125869,2025-04-09,ARIHANTCAP
374.2,6059,2025-04-09,ARIHANTSUP
151.6,1230795,2025-04-09,ARKADE
1373.2,20413,2025-04-09,ARMANFIN
36.29,9166,2025-04-09,AROGRANITE
43.99,1001,2025-04-09,ARTNIRMAN
276.35,76440,2025-04-09,ARTEMISMED
143.93,112,2025-04-09,ARVEE
363.6,156177,2025-04-09,ARVINDFASN
315.05,171675,2025-04-09,ARVIND
643.25,29622,2025-04-09,ARVSMART
619.75,33467,2025-04-09,ASAHIINDIA
331.1,17395,2025-04-09,ASAHISONG
339.9,107865,2025-04-09,ASHAPURMIN
271.85,187238,2025-04-09,ASHIANA
20.79,116435,2025-04-09,ASHIMASYN
204.68,4279677,2025-04-09,ASHOKLEY
186.06,629133,2025-04-09,ASHOKA
17.35,33129,2025-04-09,ASHOKAMET
272.05,32598,2025-04-09,ASIANENE
41.51,248396,2025-04-09,ASIANTILES
131.6,2937,2025-04-09,AHLEAST
2411.15,1186947,2025-04-09,ASIANPAINT
402.4,196169,2025-04-09,ASKAUTOLTD
233.88,9957,2025-04-09,ASPINWALL
1080.75,72400,2025-04-09,ASALCBR
696.7,131675,2025-04-09,ASTEC
492.75,1705787,2025-04-09,ASTERDM
689.05,137343,2025-04-09,ASTRAMICRO
1265.9,362116,2025-04-09,ASTRAL
8021.05,27254,2025-04-09,ASTRAZEN
15.83,455487,2025-04-09,ATALREAL
82.78,36710,2025-04-09,ATAM
484.0,120264,2025-04-09,ATULAUTO
5196.6,105677,2025-04-09,ATUL
554.3,1862435,2025-04-09,AUBANK
1369.75,28223,2025-04-09,AURIONPRO
1058.0,2530341,2025-04-09,AUROPHARMA
169.79,36957,2025-04-09,AURUM
76.69,433,2025-04-09,AUSOMENT
1559.0,48239,2025-04-09,AIIL
68.5,104180,2025-04-09,AUTOIND
1593.35,5346,2025-04-09,AUTOAXLES
441.6,28917,2025-04-09,ASAL
416.8,24220,2025-04-09,AVADHSUGAR
758.85,188975,2025-04-09,AVALON
113.35,647463,2025-04-09,AVANTEL
759.25,2598204,2025-04-09,AVANTIFEED
4139.3,663300,2025-04-09,DMART
133.11,9641,2025-04-09,AVROIND
57.88,88285,2025-04-09,AVTNPL
623.05,61838,2025-04-09,AWFIS
1061.65,6690201,2025-04-09,AXISBANK
75.46,315717,2025-04-09,AXISGOLD
513.87,236,2025-04-09,AXISBNKETF
12.45,746651,2025-04-09,AXISBPSETF
109.82,534,2025-04-09,AXISCETF
133.48,1198,2025-04-09,AXISHCETF
91.38,149034,2025-04-09,AXISILVER
244.12,5873,2025-04-09,AXISNIFTY
349.33,2631,2025-04-09,AXISTECETF
25.27,34485,2025-04-09,AXISVALUE
75.53,3819,2025-04-09,AXSENSEX
10.0,1475846,2025-04-09,AXITA
225.48,71974,2025-04-09,AYMSYNTEX
1266.2,85624,2025-04-09,AZAD
141.42,11229,2025-04-09,BBTCL
6.12,70597,2025-04-09,BAGFILMS
50.59,142573,2025-04-09,BLKASHYAP
317.26,698971,2025-04-09,STYLEBAAZA
10.32,58893,2025-04-09,BAIDFIN
7572.3,261256,2025-04-09,BAJAJ-AUTO
164.73,241091,2025-04-09,BAJAJCON
516.65,44223,2025-04-09,BAJAJELEC
8735.8,1048774,2025-04-09,BAJFINANCE
1895.7,1394829,2025-04-09,BAJAJFINSV
562.0,241403,2025-04-09,BAJAJHCARE
17.56,4450719,2025-04-09,BAJAJHIND
11092.3,148878,2025-04-09,BAJAJHLDNG
118.25,7629208,2025-04-09,BAJAJHFL
152.95,107066,2025-04-09,BAJEL
104.0,55206,2025-04-09,BALPHARMA
1140.65,52375,2025-04-09,BALAMINES
67.98,49159,2025-04-09,BALAJITELE
66.75,215450,2025-04-09,BALAXI
2280.6,319655,2025-04-09,BALKRISIND
16.82,39324,2025-04-09,BALKRISHNA
186.3,207840,2025-04-09,BALMLAWRIE
520.65,397712,2025-04-09,BALRAMCHIN
614.1,754123,2025-04-09,BALUFORGE
120.77,8633,2025-04-09,BANARBEADS
322.75,90627,2025-04-09,BANCOINDIA
146.86,8752215,2025-04-09,BANDHANBNK
242.91,1197,2025-04-09,IDFNIFTYET
45.78,2964,2025-04-09,BANG
230.21,9003748,2025-04-09,BANKBARODA
106.76,9301804,2025-04-09,BANKINDIA
45.46,9053050,2025-04-09,MAHABANK
73.37,18478,2025-04-09,BANKA
30.87,89303,2025-04-09,BASML
3726.95,424,2025-04-09,BANARISUG
337.75,64048,2025-04-09,BANSALWIRE
125.93,12668,2025-04-09,BANSWRAS
38.05,10669,2025-04-09,BVCL
256.25,84783,2025-04-09,BARBEQUE
50.46,139,2025-04-09,BBNPNBETF
87.95,10024,2025-04-09,BBNPPGOLD
14.19,189726,2025-04-09,ASMS
4388.5,16587,2025-04-09,BASF
1227.75,67940,2025-04-09,BATAINDIA
4720.9,13294,2025-04-09,BAYERCROP
36.47,304691,2025-04-09,BCLIND
27.28,16854,2025-04-09,BEARDSELL
161.78,979,2025-04-09,BEDMUTHA
203.8,63470,2025-04-09,BLAL
2988.7,585402,2025-04-09,BEML
537.6,1450416,2025-04-09,BERGEPAINT
